abs_val,cagr_val,date_range,start_date,end_date
114.89,114.89,Jan-94 - Dec-94,1994-01-01,1994-12-31
101.53,101.53,Feb-94 - Jan-95,1994-02-01,1995-01-31
71.03,71.03,Mar-94 - Feb-95,1994-03-01,1995-02-28
46.94,46.94,Apr-94 - Mar-95,1994-04-01,1995-03-31
38.21,38.21,May-94 - Apr-95,1994-05-01,1995-04-30
29.97,29.97,Jun-94 - May-95,1994-06-01,1995-05-31
12.62,12.62,Jul-94 - Jun-95,1994-07-01,1995-06-30
5.66,5.66,Aug-94 - Jul-95,1994-08-01,1995-07-31
-4.35,-4.35,Sep-94 - Aug-95,1994-09-01,1995-08-31
-4.1,-4.1,Oct-94 - Sep-95,1994-10-01,1995-09-30
-12.58,-12.58,Nov-94 - Oct-95,1994-11-01,1995-10-31
-63.19,-63.19,Dec-94 - Nov-95,1994-12-01,1995-11-30
-61.53,-61.53,Jan-95 - Dec-95,1995-01-01,1995-12-31
-63.3,-63.3,Feb-95 - Jan-96,1995-02-01,1996-01-31
-58.08,-58.08,Mar-95 - Feb-96,1995-03-01,1996-02-29
-62.05,-62.05,Apr-95 - Mar-96,1995-04-01,1996-03-31
-56.49,-56.49,May-95 - Apr-96,1995-05-01,1996-04-30
-58.71,-58.71,Jun-95 - May-96,1995-06-01,1996-05-31
-56.07,-56.07,Jul-95 - Jun-96,1995-07-01,1996-06-30
-62.78,-62.78,Aug-95 - Jul-96,1995-08-01,1996-07-31
-62.48,-62.48,Sep-95 - Aug-96,1995-09-01,1996-08-31
-65.17,-65.17,Oct-95 - Sep-96,1995-10-01,1996-09-30
-65.11,-65.11,Nov-95 - Oct-96,1995-11-01,1996-10-31
-22.24,-22.24,Dec-95 - Nov-96,1995-12-01,1996-11-30
-22.84,-22.84,Jan-96 - Dec-96,1996-01-01,1996-12-31
-24.14,-24.14,Feb-96 - Jan-97,1996-02-01,1997-01-31
-27.35,-27.35,Mar-96 - Feb-97,1996-02-29,1997-02-28
-25.69,-25.69,Apr-96 - Mar-97,1996-04-01,1997-03-31
-18.94,-18.94,May-96 - Apr-97,1996-05-01,1997-04-30
-14.98,-14.98,Jun-96 - May-97,1996-06-01,1997-05-31
-7.14,-7.14,Jul-96 - Jun-97,1996-07-01,1997-06-30
11.73,11.73,Aug-96 - Jul-97,1996-08-01,1997-07-31
12.36,12.36,Sep-96 - Aug-97,1996-09-01,1997-08-31
25.88,25.88,Oct-96 - Sep-97,1996-10-01,1997-09-30
29.44,29.44,Nov-96 - Oct-97,1996-11-01,1997-10-31
26.06,26.06,Dec-96 - Nov-97,1996-12-01,1997-11-30
29.05,29.05,Jan-97 - Dec-97,1997-01-01,1997-12-31
35.09,35.09,Feb-97 - Jan-98,1997-02-01,1998-01-31
40.17,40.17,Mar-97 - Feb-98,1997-03-01,1998-02-28
57.1,57.1,Apr-97 - Mar-98,1997-04-01,1998-03-31
55.08,55.08,May-97 - Apr-98,1997-05-01,1998-04-30
56.94,56.94,Jun-97 - May-98,1997-06-01,1998-05-31
24.69,24.69,Jul-97 - Jun-98,1997-07-01,1998-06-30
28.85,28.85,Aug-97 - Jul-98,1997-08-01,1998-07-31
28.59,28.59,Sep-97 - Aug-98,1997-09-01,1998-08-31
31.14,31.14,Oct-97 - Sep-98,1997-10-01,1998-09-30
23.38,23.38,Nov-97 - Oct-98,1997-11-01,1998-10-31
25.83,25.83,Dec-97 - Nov-98,1997-12-01,1998-11-30
31.56,31.56,Jan-98 - Dec-98,1998-01-01,1998-12-31
53.14,53.14,Feb-98 - Jan-99,1998-02-01,1999-01-31
48.59,48.59,Mar-98 - Feb-99,1998-03-01,1999-02-28
72.19,72.19,Apr-98 - Mar-99,1998-04-01,1999-03-31
21.57,21.57,May-98 - Apr-99,1998-05-01,1999-04-30
39.07,39.07,Jun-98 - May-99,1998-06-01,1999-05-31
62.23,62.23,Jul-98 - Jun-99,1998-07-01,1999-06-30
67.61,67.61,Aug-98 - Jul-99,1998-08-01,1999-07-31
94.13,94.13,Sep-98 - Aug-99,1998-09-01,1999-08-31
105.01,105.01,Oct-98 - Sep-99,1998-10-01,1999-09-30
108.76,108.76,Nov-98 - Oct-99,1998-11-01,1999-10-31
149.1,149.1,Dec-98 - Nov-99,1998-12-01,1999-11-30
179.2,179.2,Jan-99 - Dec-99,1999-01-01,1999-12-31
152.87,152.87,Feb-99 - Jan-00,1999-02-01,2000-01-31
157.09,157.09,Mar-99 - Feb-00,1999-03-01,2000-02-29
-0.54,-0.54,Apr-99 - Mar-00,1999-04-01,2000-03-31
5.69,5.69,May-99 - Apr-00,1999-05-01,2000-04-30
-11.89,-11.89,Jun-99 - May-00,1999-06-01,2000-05-31
-10.24,-10.24,Jul-99 - Jun-00,1999-07-01,2000-06-30
-25.72,-25.72,Aug-99 - Jul-00,1999-08-01,2000-07-31
-29.16,-29.16,Sep-99 - Aug-00,1999-09-01,2000-08-31
-43.13,-43.13,Oct-99 - Sep-00,1999-10-01,2000-09-30
-42.83,-42.83,Nov-99 - Oct-00,1999-11-01,2000-10-31
-47.35,-47.35,Dec-99 - Nov-00,1999-12-01,2000-11-30
-56.6,-56.6,Jan-00 - Dec-00,2000-01-01,2000-12-31
-53.95,-53.95,Feb-00 - Jan-01,2000-02-01,2001-01-31
-58.43,-58.43,Mar-00 - Feb-01,2000-02-29,2001-02-28
-26.28,-26.28,Apr-00 - Mar-01,2000-04-01,2001-03-31
-13.92,-13.92,May-00 - Apr-01,2000-05-01,2001-04-30
-6.66,-6.66,Jun-00 - May-01,2000-06-01,2001-05-31
-19.72,-19.72,Jul-00 - Jun-01,2000-07-01,2001-06-30
-15.57,-15.57,Aug-00 - Jul-01,2000-08-01,2001-07-31
-22.76,-22.76,Sep-00 - Aug-01,2000-09-01,2001-08-31
-27.81,-27.81,Oct-00 - Sep-01,2000-10-01,2001-09-30
-17.17,-17.17,Nov-00 - Oct-01,2000-11-01,2001-10-31
-15.56,-15.56,Dec-00 - Nov-01,2000-12-01,2001-11-30
-16.14,-16.14,Jan-01 - Dec-01,2001-01-01,2001-12-31
-18.34,-18.34,Feb-01 - Jan-02,2001-02-01,2002-01-31
-4.9,-4.9,Mar-01 - Feb-02,2001-03-01,2002-02-28
12.79,12.79,Apr-01 - Mar-02,2001-04-01,2002-03-31
6.45,6.45,May-01 - Apr-02,2001-05-01,2002-04-30
-2.07,-2.07,Jun-01 - May-02,2001-06-01,2002-05-31
10.97,10.97,Jul-01 - Jun-02,2001-07-01,2002-06-30
12.21,12.21,Aug-01 - Jul-02,2001-08-01,2002-07-31
19.32,19.32,Sep-01 - Aug-02,2001-09-01,2002-08-31
29.05,29.05,Oct-01 - Sep-02,2001-10-01,2002-09-30
17.08,17.08,Nov-01 - Oct-02,2001-11-01,2002-10-31
14.74,14.74,Dec-01 - Nov-02,2001-12-01,2002-11-30
23.92,23.92,Jan-02 - Dec-02,2002-01-01,2002-12-31
15.21,15.21,Feb-02 - Jan-03,2002-02-01,2003-01-31
4.84,4.84,Mar-02 - Feb-03,2002-03-01,2003-02-28
-1.84,-1.84,Apr-02 - Mar-03,2002-04-01,2003-03-31
3.39,3.39,May-02 - Apr-03,2002-05-01,2003-04-30
20.5,20.5,Jun-02 - May-03,2002-06-01,2003-05-31
29.57,29.57,Jul-02 - Jun-03,2002-07-01,2003-06-30
43.15,43.15,Aug-02 - Jul-03,2002-08-01,2003-07-31
