abs_val,cagr_val,date_range,start_date,end_date
634.34,49.0,Feb-87 - Jan-92,1987-02-01,1992-01-31
772.07,54.21,Mar-87 - Feb-92,1987-03-01,1992-02-29
1255.51,68.43,Apr-87 - Mar-92,1987-04-01,1992-03-31
1181.81,66.56,May-87 - Apr-92,1987-05-01,1992-04-30
843.32,56.65,Jun-87 - May-92,1987-06-01,1992-05-31
878.79,57.81,Jul-87 - Jun-92,1987-07-01,1992-06-30
719.51,52.3,Aug-87 - Jul-92,1987-08-01,1992-07-31
656.27,49.88,Sep-87 - Aug-92,1987-09-01,1992-08-31
837.04,56.44,Oct-87 - Sep-92,1987-10-01,1992-09-30
731.66,52.75,Nov-87 - Oct-92,1987-11-01,1992-10-31
674.44,50.59,Dec-87 - Nov-92,1987-12-01,1992-11-30
670.57,50.44,Jan-88 - Dec-92,1988-01-01,1992-12-31
642.92,49.34,Feb-88 - Jan-93,1988-02-01,1993-01-31
691.62,51.25,Mar-88 - Feb-93,1988-02-29,1993-02-28
605.86,47.82,Apr-88 - Mar-93,1988-04-01,1993-03-31
528.65,44.44,May-88 - Apr-93,1988-05-01,1993-04-30
474.77,41.87,Jun-88 - May-93,1988-06-01,1993-05-31
458.94,41.08,Jul-88 - Jun-93,1988-07-01,1993-06-30
442.63,40.25,Aug-88 - Jul-93,1988-08-01,1993-07-31
574.7,46.49,Sep-88 - Aug-93,1988-09-01,1993-08-31
511.77,43.65,Oct-88 - Sep-93,1988-10-01,1993-09-30
416.1,38.85,Nov-88 - Oct-93,1988-11-01,1993-10-31
449.97,40.63,Dec-88 - Nov-93,1988-12-01,1993-11-30
329.91,33.87,Jan-89 - Dec-93,1989-01-01,1993-12-31
448.57,40.56,Feb-89 - Jan-94,1989-02-01,1994-01-31
439.06,40.06,Mar-89 - Feb-94,1989-03-01,1994-02-28
356.51,35.48,Apr-89 - Mar-94,1989-04-01,1994-03-31
324.13,33.51,May-89 - Apr-94,1989-05-01,1994-04-30
329.38,33.83,Jun-89 - May-94,1989-06-01,1994-05-31
248.66,28.37,Jul-89 - Jun-94,1989-07-01,1994-06-30
354.0,35.34,Aug-89 - Jul-94,1989-08-01,1994-07-31
383.33,37.04,Sep-89 - Aug-94,1989-09-01,1994-08-31
372.8,36.44,Oct-89 - Sep-94,1989-10-01,1994-09-30
337.78,34.35,Nov-89 - Oct-94,1989-11-01,1994-10-31
336.8,34.29,Dec-89 - Nov-94,1989-12-01,1994-11-30
270.45,29.94,Jan-90 - Dec-94,1990-01-01,1994-12-31
253.67,28.74,Feb-90 - Jan-95,1990-02-01,1995-01-31
240.14,27.74,Mar-90 - Feb-95,1990-03-01,1995-02-28
216.41,25.91,Apr-90 - Mar-95,1990-04-01,1995-03-31
204.28,24.93,May-90 - Apr-95,1990-05-01,1995-04-30
191.68,23.87,Jun-90 - May-95,1990-06-01,1995-05-31
166.5,21.66,Jul-90 - Jun-95,1990-07-01,1995-06-30
100.71,14.95,Aug-90 - Jul-95,1990-08-01,1995-07-31
68.68,11.02,Sep-90 - Aug-95,1990-09-01,1995-08-31
80.01,12.48,Oct-90 - Sep-95,1990-10-01,1995-09-30
120.79,17.16,Jan-91 - Dec-95,1991-01-01,1995-12-31
128.4,17.96,Feb-91 - Jan-96,1991-02-01,1996-01-31
201.49,24.7,Mar-91 - Feb-96,1991-03-01,1996-02-29
206.59,25.12,Apr-91 - Mar-96,1991-04-01,1996-03-31
194.41,24.11,May-91 - Apr-96,1991-05-01,1996-04-30
192.52,23.95,Jun-91 - May-96,1991-06-01,1996-05-31
173.71,22.31,Jul-91 - Jun-96,1991-07-01,1996-06-30
147.95,19.92,Aug-91 - Jul-96,1991-08-01,1996-07-31
144.94,19.62,Sep-91 - Aug-96,1991-09-01,1996-08-31
88.38,13.5,Oct-91 - Sep-96,1991-10-01,1996-09-30
61.46,10.06,Nov-91 - Oct-96,1991-11-01,1996-10-31
52.49,8.81,Dec-91 - Nov-96,1991-12-01,1996-11-30
50.72,8.55,Jan-92 - Dec-96,1992-01-01,1996-12-31
67.34,10.85,Feb-92 - Jan-97,1992-02-01,1997-01-31
54.43,9.08,Mar-92 - Feb-97,1992-02-29,1997-02-28
51.4,8.65,Apr-92 - Mar-97,1992-04-01,1997-03-31
29.71,5.34,May-92 - Apr-97,1992-05-01,1997-04-30
-18.93,-4.11,Jun-92 - May-97,1992-06-01,1997-05-31
-9.93,-2.07,Jul-92 - Jun-97,1992-07-01,1997-06-30
28.77,5.19,Aug-92 - Jul-97,1992-08-01,1997-07-31
19.48,3.62,Sep-92 - Aug-97,1992-09-01,1997-08-31
16.82,3.16,Oct-92 - Sep-97,1992-10-01,1997-09-30
14.63,2.77,Nov-92 - Oct-97,1992-11-01,1997-10-31
