abs_val,cagr_val,date_range,start_date,end_date
184.16,41.64,Feb-87 - Jan-90,1987-02-01,1990-01-31
174.42,40.0,Mar-87 - Feb-90,1987-03-01,1990-02-28
199.63,44.17,Apr-87 - Mar-90,1987-04-01,1990-03-31
197.92,43.89,May-87 - Apr-90,1987-05-01,1990-04-30
212.86,46.26,Jun-87 - May-90,1987-06-01,1990-05-31
231.63,49.12,Jul-87 - Jun-90,1987-07-01,1990-06-30
244.08,50.97,Aug-87 - Jul-90,1987-08-01,1990-07-31
255.57,52.63,Sep-87 - Aug-90,1987-09-01,1990-08-31
320.08,61.35,Oct-87 - Sep-90,1987-10-01,1990-09-30
278.94,55.9,Nov-87 - Oct-90,1987-11-01,1990-10-31
249.82,51.8,Dec-87 - Nov-90,1987-12-01,1990-11-30
204.89,45.0,Jan-88 - Dec-90,1988-01-01,1990-12-31
187.49,42.19,Feb-88 - Jan-91,1988-02-01,1991-01-31
251.47,52.04,Mar-88 - Feb-91,1988-02-29,1991-02-28
241.35,50.57,Apr-88 - Mar-91,1988-04-01,1991-03-31
256.97,52.83,May-88 - Apr-91,1988-05-01,1991-04-30
234.15,49.5,Jun-88 - May-91,1988-06-01,1991-05-31
212.72,46.24,Jul-88 - Jun-91,1988-07-01,1991-06-30
283.39,56.51,Aug-88 - Jul-91,1988-08-01,1991-07-31
328.07,62.37,Sep-88 - Aug-91,1988-09-01,1991-08-31
269.99,54.67,Oct-88 - Sep-91,1988-10-01,1991-09-30
219.07,47.22,Nov-88 - Oct-91,1988-11-01,1991-10-31
191.75,42.89,Dec-88 - Nov-91,1988-12-01,1991-11-30
194.03,43.26,Jan-89 - Dec-91,1989-01-01,1991-12-31
265.0,53.97,Feb-89 - Jan-92,1989-02-01,1992-01-31
334.17,63.14,Mar-89 - Feb-92,1989-03-01,1992-02-29
512.91,83.01,Apr-89 - Mar-92,1989-04-01,1992-03-31
443.29,75.8,May-89 - Apr-92,1989-05-01,1992-04-30
310.87,60.16,Jun-89 - May-92,1989-06-01,1992-05-31
210.61,45.91,Jul-89 - Jun-92,1989-07-01,1992-06-30
283.59,56.54,Aug-89 - Jul-92,1989-08-01,1992-07-31
268.84,54.51,Sep-89 - Aug-92,1989-09-01,1992-08-31
340.93,63.98,Oct-89 - Sep-92,1989-10-01,1992-09-30
262.18,53.57,Nov-89 - Oct-92,1989-11-01,1992-10-31
242.41,50.72,Dec-89 - Nov-92,1989-12-01,1992-11-30
214.27,46.48,Jan-90 - Dec-92,1990-01-01,1992-12-31
222.71,47.78,Feb-90 - Jan-93,1990-02-01,1993-01-31
247.75,51.5,Mar-90 - Feb-93,1990-03-01,1993-02-28
