abs_val,cagr_val,date_range,start_date,end_date
116.7,16.73,Nov-20 - Oct-25,2020-11-01,2025-10-31
100.88,14.97,Dec-20 - Nov-25,2020-12-01,2025-11-30
87.74,13.43,Jan-21 - Dec-25,2021-01-01,2025-12-31
86.77,13.31,Feb-21 - Jan-26,2021-02-01,2026-01-31
74.21,11.74,Mar-21 - Feb-26,2021-03-01,2026-02-28
54.53,9.09,Apr-21 - Mar-26,2021-04-01,2026-03-31
64.97,10.53,May-21 - Apr-26,2021-05-01,2026-04-30
52.75,8.84,Jun-21 - May-26,2021-06-01,2026-05-31
54.34,9.07,Jul-21 - Jun-26,2021-07-01,2026-06-30
53.9,9.01,Aug-21 - Jul-26,2021-08-01,2026-07-31
42.62,7.36,Sep-21 - Aug-26,2021-09-01,2026-08-31
