abs_val,cagr_val,date_range,start_date,end_date
215.69,25.85,Jan-99 - Dec-03,1999-01-01,2003-12-31
171.25,22.09,Feb-99 - Jan-04,1999-02-01,2004-01-31
179.1,22.79,Mar-99 - Feb-04,1999-03-01,2004-02-29
133.19,18.45,Apr-99 - Mar-04,1999-04-01,2004-03-31
184.12,23.23,May-99 - Apr-04,1999-05-01,2004-04-30
117.44,16.81,Jun-99 - May-04,1999-06-01,2004-05-31
117.3,16.79,Jul-99 - Jun-04,1999-07-01,2004-06-30
109.26,15.91,Aug-99 - Jul-04,1999-08-01,2004-07-31
97.01,14.52,Sep-99 - Aug-04,1999-09-01,2004-08-31
89.57,13.65,Oct-99 - Sep-04,1999-10-01,2004-09-30
97.01,14.52,Nov-99 - Oct-04,1999-11-01,2004-10-31
78.09,12.24,Dec-99 - Nov-04,1999-12-01,2004-11-30
71.47,11.39,Jan-00 - Dec-04,2000-01-01,2004-12-31
57.22,9.47,Feb-00 - Jan-05,2000-02-01,2005-01-31
50.52,8.52,Mar-00 - Feb-05,2000-02-29,2005-02-28
56.98,9.44,Apr-00 - Mar-05,2000-04-01,2005-03-31
80.91,12.59,May-00 - Apr-05,2000-05-01,2005-04-30
114.74,16.51,Jun-00 - May-05,2000-06-01,2005-05-31
104.54,15.39,Jul-00 - Jun-05,2000-07-01,2005-06-30
157.03,20.78,Aug-00 - Jul-05,2000-08-01,2005-07-31
158.24,20.89,Sep-00 - Aug-05,2000-09-01,2005-08-31
210.09,25.4,Oct-00 - Sep-05,2000-10-01,2005-09-30
212.58,25.6,Nov-00 - Oct-05,2000-11-01,2005-10-31
222.19,26.36,Dec-00 - Nov-05,2000-12-01,2005-11-30
249.19,28.41,Jan-01 - Dec-05,2001-01-01,2005-12-31
253.74,28.75,Feb-01 - Jan-06,2001-02-01,2006-01-31
287.32,31.1,Mar-01 - Feb-06,2001-03-01,2006-02-28
414.27,38.75,Apr-01 - Mar-06,2001-04-01,2006-03-31
450.8,40.67,May-01 - Apr-06,2001-05-01,2006-04-30
378.39,36.76,Jun-01 - May-06,2001-06-01,2006-05-31
392.83,37.58,Jul-01 - Jun-06,2001-07-01,2006-06-30
413.59,38.72,Aug-01 - Jul-06,2001-08-01,2006-07-31
464.87,41.38,Sep-01 - Aug-06,2001-09-01,2006-08-31
583.09,46.86,Oct-01 - Sep-06,2001-10-01,2006-09-30
573.96,46.46,Nov-01 - Oct-06,2001-11-01,2006-10-31
543.44,45.11,Dec-01 - Nov-06,2001-12-01,2006-11-30
561.86,45.93,Jan-02 - Dec-06,2002-01-01,2006-12-31
560.21,45.86,Feb-02 - Jan-07,2002-02-01,2007-01-31
456.6,40.96,Mar-02 - Feb-07,2002-03-01,2007-02-28
459.35,41.1,Apr-02 - Mar-07,2002-04-01,2007-03-31
502.42,43.21,May-02 - Apr-07,2002-05-01,2007-04-30
568.6,46.23,Jun-02 - May-07,2002-06-01,2007-05-31
562.12,45.94,Jul-02 - Jun-07,2002-07-01,2007-06-30
637.37,49.12,Aug-02 - Jul-07,2002-08-01,2007-07-31
594.11,47.33,Sep-02 - Aug-07,2002-09-01,2007-08-31
730.96,52.73,Oct-02 - Sep-07,2002-10-01,2007-09-30
890.36,58.18,Nov-02 - Oct-07,2002-11-01,2007-10-31
824.93,56.03,Dec-02 - Nov-07,2002-12-01,2007-11-30
845.87,56.74,Jan-03 - Dec-07,2003-01-01,2007-12-31
733.34,52.81,Feb-03 - Jan-08,2003-02-01,2008-01-31
704.13,51.73,Mar-03 - Feb-08,2003-03-01,2008-02-29
638.26,49.16,Apr-03 - Mar-08,2003-04-01,2008-03-31
694.44,51.36,May-03 - Apr-08,2003-05-01,2008-04-30
609.88,47.99,Jun-03 - May-08,2003-06-01,2008-05-31
424.11,39.28,Jul-03 - Jun-08,2003-07-01,2008-06-30
426.04,39.38,Aug-03 - Jul-08,2003-08-01,2008-07-31
374.58,36.54,Sep-03 - Aug-08,2003-09-01,2008-08-31
315.52,32.96,Oct-03 - Sep-08,2003-10-01,2008-09-30
187.63,23.53,Nov-03 - Oct-08,2003-11-01,2008-10-31
167.31,21.73,Dec-03 - Nov-08,2003-12-01,2008-11-30
142.64,19.4,Jan-04 - Dec-08,2004-01-01,2008-12-31
130.58,18.19,Feb-04 - Jan-09,2004-02-01,2009-01-31
111.73,16.19,Mar-04 - Feb-09,2004-02-29,2009-02-28
120.02,17.08,Apr-04 - Mar-09,2004-04-01,2009-03-31
128.87,18.01,May-04 - Apr-09,2004-05-01,2009-04-30
245.86,28.17,Jun-04 - May-09,2004-06-01,2009-05-31
239.6,27.7,Jul-04 - Jun-09,2004-07-01,2009-06-30
246.9,28.24,Aug-04 - Jul-09,2004-08-01,2009-07-31
235.61,27.4,Sep-04 - Aug-09,2004-09-01,2009-08-31
247.16,28.26,Oct-04 - Sep-09,2004-10-01,2009-09-30
234.33,27.3,Nov-04 - Oct-09,2004-11-01,2009-10-31
228.13,26.83,Dec-04 - Nov-09,2004-12-01,2009-11-30
195.77,24.22,Jan-05 - Dec-09,2005-01-01,2009-12-31
180.95,22.95,Feb-05 - Jan-10,2005-02-01,2010-01-31
168.17,21.81,Mar-05 - Feb-10,2005-03-01,2010-02-28
194.78,24.14,Apr-05 - Mar-10,2005-04-01,2010-03-31
213.03,25.64,May-05 - Apr-10,2005-05-01,2010-04-30
184.8,23.28,Jun-05 - May-10,2005-06-01,2010-05-31
193.82,24.06,Jul-05 - Jun-10,2005-07-01,2010-06-30
166.16,21.63,Aug-05 - Jul-10,2005-08-01,2010-07-31
147.41,19.86,Sep-05 - Aug-10,2005-09-01,2010-08-31
148.89,20.01,Oct-05 - Sep-10,2005-10-01,2010-09-30
176.11,22.52,Nov-05 - Oct-10,2005-11-01,2010-10-31
139.48,19.08,Dec-05 - Nov-10,2005-12-01,2010-11-30
130.27,18.15,Jan-06 - Dec-10,2006-01-01,2010-12-31
91.94,13.93,Feb-06 - Jan-11,2006-02-01,2011-01-31
79.35,12.39,Mar-06 - Feb-11,2006-03-01,2011-02-28
74.86,11.83,Apr-06 - Mar-11,2006-04-01,2011-03-31
63.16,10.29,May-06 - Apr-11,2006-05-01,2011-04-30
78.87,12.33,Jun-06 - May-11,2006-06-01,2011-05-31
92.4,13.98,Jul-06 - Jun-11,2006-07-01,2011-06-30
91.05,13.82,Aug-06 - Jul-11,2006-08-01,2011-07-31
63.22,10.29,Sep-06 - Aug-11,2006-09-01,2011-08-31
53.83,9.0,Oct-06 - Sep-11,2006-10-01,2011-09-30
54.21,9.05,Nov-06 - Oct-11,2006-11-01,2011-10-31
35.52,6.27,Dec-06 - Nov-11,2006-12-01,2011-11-30
30.74,5.51,Jan-07 - Dec-11,2007-01-01,2011-12-31
37.12,6.52,Feb-07 - Jan-12,2007-02-01,2012-01-31
52.27,8.77,Mar-07 - Feb-12,2007-03-01,2012-02-29
49.69,8.4,Apr-07 - Mar-12,2007-04-01,2012-03-31
38.49,6.73,May-07 - Apr-12,2007-05-01,2012-04-30
23.39,4.29,Jun-07 - May-12,2007-06-01,2012-05-31
28.9,5.21,Jul-07 - Jun-12,2007-07-01,2012-06-30
22.84,4.2,Aug-07 - Jul-12,2007-08-01,2012-07-31
25.47,4.64,Sep-07 - Aug-12,2007-09-01,2012-08-31
19.44,3.62,Oct-07 - Sep-12,2007-10-01,2012-09-30
-1.04,-0.21,Nov-07 - Oct-12,2007-11-01,2012-10-31
3.99,0.79,Dec-07 - Nov-12,2007-12-01,2012-11-30
-3.13,-0.63,Jan-08 - Dec-12,2008-01-01,2012-12-31
15.39,2.9,Feb-08 - Jan-13,2008-02-01,2013-01-31
9.67,1.86,Mar-08 - Feb-13,2008-02-29,2013-02-28
24.76,4.52,Apr-08 - Mar-13,2008-04-01,2013-03-31
21.24,3.93,May-08 - Apr-13,2008-05-01,2013-04-30
25.39,4.63,Jun-08 - May-13,2008-06-01,2013-05-31
46.45,7.93,Jul-08 - Jun-13,2008-07-01,2013-06-30
33.53,5.95,Aug-08 - Jul-13,2008-08-01,2013-07-31
22.42,4.13,Sep-08 - Aug-13,2008-09-01,2013-08-31
41.57,7.2,Oct-08 - Sep-13,2008-10-01,2013-09-30
107.82,15.75,Nov-08 - Oct-13,2008-11-01,2013-10-31
109.59,15.95,Dec-08 - Nov-13,2008-12-01,2013-11-30
103.39,15.26,Jan-09 - Dec-13,2009-01-01,2013-12-31
104.46,15.38,Feb-09 - Jan-14,2009-02-01,2014-01-31
118.99,16.97,Mar-09 - Feb-14,2009-03-01,2014-02-28
120.26,17.11,Apr-09 - Mar-14,2009-04-01,2014-03-31
98.7,14.72,May-09 - Apr-14,2009-05-01,2014-04-30
72.49,11.52,Jun-09 - May-14,2009-06-01,2014-05-31
86.32,13.25,Jul-09 - Jun-14,2009-07-01,2014-06-30
73.26,11.62,Aug-09 - Jul-14,2009-08-01,2014-07-31
79.25,12.38,Sep-09 - Aug-14,2009-09-01,2014-08-31
67.14,10.82,Oct-09 - Sep-14,2009-10-01,2014-09-30
82.98,12.85,Nov-09 - Oct-14,2009-11-01,2014-10-31
79.37,12.4,Dec-09 - Nov-14,2009-12-01,2014-11-30
73.8,11.69,Jan-10 - Dec-14,2010-01-01,2014-12-31
97.82,14.62,Feb-10 - Jan-15,2010-02-01,2015-01-31
98.78,14.73,Mar-10 - Feb-15,2010-03-01,2015-02-28
83.29,12.88,Apr-10 - Mar-15,2010-04-01,2015-03-31
74.94,11.83,May-10 - Apr-15,2010-05-01,2015-04-30
85.23,13.12,Jun-10 - May-15,2010-06-01,2015-05-31
74.48,11.78,Jul-10 - Jun-15,2010-07-01,2015-06-30
79.9,12.46,Aug-10 - Jul-15,2010-08-01,2015-07-31
67.23,10.83,Sep-10 - Aug-15,2010-09-01,2015-08-31
55.01,9.16,Oct-10 - Sep-15,2010-10-01,2015-09-30
55.59,9.24,Nov-10 - Oct-15,2010-11-01,2015-10-31
59.41,9.77,Dec-10 - Nov-15,2010-12-01,2015-11-30
55.09,9.17,Jan-11 - Dec-15,2011-01-01,2015-12-31
62.8,10.24,Feb-11 - Jan-16,2011-02-01,2016-01-31
54.76,9.13,Mar-11 - Feb-16,2011-03-01,2016-02-29
59.3,9.76,Apr-11 - Mar-16,2011-04-01,2016-03-31
62.89,10.25,May-11 - Apr-16,2011-05-01,2016-04-30
72.14,11.47,Jun-11 - May-16,2011-06-01,2016-05-31
72.27,11.49,Jul-11 - Jun-16,2011-07-01,2016-06-30
82.42,12.78,Aug-11 - Jul-16,2011-08-01,2016-07-31
99.29,14.79,Sep-11 - Aug-16,2011-09-01,2016-08-31
98.77,14.73,Oct-11 - Sep-16,2011-10-01,2016-09-30
90.77,13.79,Nov-11 - Oct-16,2011-11-01,2016-10-31
94.19,14.19,Dec-11 - Nov-16,2011-12-01,2016-11-30
95.78,14.38,Jan-12 - Dec-16,2012-01-01,2016-12-31
90.35,13.74,Feb-12 - Jan-17,2012-02-01,2017-01-31
95.05,14.3,Mar-12 - Feb-17,2012-02-29,2017-02-28
102.06,15.1,Apr-12 - Mar-17,2012-04-01,2017-03-31
110.56,16.06,May-12 - Apr-17,2012-05-01,2017-04-30
127.33,17.85,Jun-12 - May-17,2012-06-01,2017-05-31
112.05,16.22,Jul-12 - Jun-17,2012-07-01,2017-06-30
119.43,17.02,Aug-12 - Jul-17,2012-08-01,2017-07-31
114.85,16.53,Sep-12 - Aug-17,2012-09-01,2017-08-31
99.27,14.79,Oct-12 - Sep-17,2012-10-01,2017-09-30
112.15,16.23,Nov-12 - Oct-17,2012-11-01,2017-10-31
99.4,14.8,Dec-12 - Nov-17,2012-12-01,2017-11-30
104.93,15.43,Jan-13 - Dec-17,2013-01-01,2017-12-31
103.63,15.28,Feb-13 - Jan-18,2013-02-01,2018-01-31
106.64,15.62,Mar-13 - Feb-18,2013-03-01,2018-02-28
101.16,15.0,Apr-13 - Mar-18,2013-04-01,2018-03-31
101.46,15.04,May-13 - Apr-18,2013-05-01,2018-04-30
101.23,15.01,Jun-13 - May-18,2013-06-01,2018-05-31
102.25,15.13,Jul-13 - Jun-18,2013-07-01,2018-06-30
124.6,17.57,Aug-13 - Jul-18,2013-08-01,2018-07-31
144.62,19.59,Sep-13 - Aug-18,2013-09-01,2018-08-31
115.01,16.54,Oct-13 - Sep-18,2013-10-01,2018-09-30
