abs_val,cagr_val,date_range,start_date,end_date
53.41,15.33,Apr-19 - Mar-22,2019-04-01,2022-03-31
49.71,14.4,May-19 - Apr-22,2019-05-01,2022-04-30
43.45,12.78,Jun-19 - May-22,2019-06-01,2022-05-31
39.07,11.62,Jul-19 - Jun-22,2019-07-01,2022-06-30
55.88,15.95,Aug-19 - Jul-22,2019-08-01,2022-07-31
61.18,17.25,Sep-19 - Aug-22,2019-09-01,2022-08-31
47.71,13.88,Oct-19 - Sep-22,2019-10-01,2022-09-30
48.07,13.98,Nov-19 - Oct-22,2019-11-01,2022-10-31
52.77,15.17,Dec-19 - Nov-22,2019-12-01,2022-11-30
47.85,13.92,Jan-20 - Dec-22,2020-01-01,2022-12-31
44.41,13.03,Feb-20 - Jan-23,2020-02-01,2023-01-31
51.44,14.84,Mar-20 - Feb-23,2020-02-29,2023-02-28
92.38,24.37,Apr-20 - Mar-23,2020-04-01,2023-03-31
75.01,20.51,May-20 - Apr-23,2020-05-01,2023-04-30
85.25,22.82,Jun-20 - May-23,2020-06-01,2023-05-31
82.51,22.21,Jul-20 - Jun-23,2020-07-01,2023-06-30
80.11,21.67,Aug-20 - Jul-23,2020-08-01,2023-07-31
74.8,20.46,Sep-20 - Aug-23,2020-09-01,2023-08-31
82.89,22.29,Oct-20 - Sep-23,2020-10-01,2023-09-30
69.11,19.14,Nov-20 - Oct-23,2020-11-01,2023-10-31
60.69,17.13,Dec-20 - Nov-23,2020-12-01,2023-11-30
61.05,17.22,Jan-21 - Dec-23,2021-01-01,2023-12-31
62.62,17.6,Feb-21 - Jan-24,2021-02-01,2024-01-31
53.6,15.38,Mar-21 - Feb-24,2021-03-01,2024-02-29
56.01,15.98,Apr-21 - Mar-24,2021-04-01,2024-03-31
59.08,16.74,May-21 - Apr-24,2021-05-01,2024-04-30
49.11,14.24,Jun-21 - May-24,2021-06-01,2024-05-31
57.11,16.25,Jul-21 - Jun-24,2021-07-01,2024-06-30
63.94,17.91,Aug-21 - Jul-24,2021-08-01,2024-07-31
56.46,16.09,Sep-21 - Aug-24,2021-09-01,2024-08-31
52.26,15.04,Oct-21 - Sep-24,2021-10-01,2024-09-30
39.36,11.7,Nov-21 - Oct-24,2021-11-01,2024-10-31
46.51,13.58,Dec-21 - Nov-24,2021-12-01,2024-11-30
40.08,11.89,Jan-22 - Dec-24,2022-01-01,2024-12-31
37.72,11.26,Feb-22 - Jan-25,2022-02-01,2025-01-31
35.83,10.75,Mar-22 - Feb-25,2022-03-01,2025-02-28
40.0,11.87,Apr-22 - Mar-25,2022-04-01,2025-03-31
47.41,13.81,May-22 - Apr-25,2022-05-01,2025-04-30
53.85,15.44,Jun-22 - May-25,2022-06-01,2025-05-31
67.42,18.74,Jul-22 - Jun-25,2022-07-01,2025-06-30
50.68,14.65,Aug-22 - Jul-25,2022-08-01,2025-07-31
43.68,12.84,Sep-22 - Aug-25,2022-09-01,2025-08-31
46.67,13.62,Oct-22 - Sep-25,2022-10-01,2025-09-30
46.38,13.54,Nov-22 - Oct-25,2022-11-01,2025-10-31
44.72,13.11,Dec-22 - Nov-25,2022-12-01,2025-11-30
50.47,14.59,Jan-23 - Dec-25,2023-01-01,2025-12-31
50.85,14.69,Feb-23 - Jan-26,2023-02-01,2026-01-31
53.14,15.27,Mar-23 - Feb-26,2023-03-01,2026-02-28
35.57,10.68,Apr-23 - Mar-26,2023-04-01,2026-03-31
40.16,11.91,May-23 - Apr-26,2023-05-01,2026-04-30
32.8,9.92,Jun-23 - May-26,2023-06-01,2026-05-31
29.86,9.1,Jul-23 - Jun-26,2023-07-01,2026-06-30
28.11,8.61,Aug-23 - Jul-26,2023-08-01,2026-07-31
