abs_val,cagr_val,date_range,start_date,end_date
27.01,8.3,Feb-10 - Jan-13,2010-02-01,2013-01-31
21.44,6.69,Mar-10 - Feb-13,2010-03-01,2013-02-28
16.54,5.23,Apr-10 - Mar-13,2010-04-01,2013-03-31
20.21,6.33,May-10 - Apr-13,2010-05-01,2013-04-30
24.78,7.66,Jun-10 - May-13,2010-06-01,2013-05-31
16.9,5.34,Jul-10 - Jun-13,2010-07-01,2013-06-30
13.41,4.28,Aug-10 - Jul-13,2010-08-01,2013-07-31
7.45,2.42,Sep-10 - Aug-13,2010-09-01,2013-08-31
3.23,1.07,Oct-10 - Sep-13,2010-10-01,2013-09-30
13.73,4.38,Nov-10 - Oct-13,2010-11-01,2013-10-31
16.93,5.35,Dec-10 - Nov-13,2010-12-01,2013-11-30
15.79,5.01,Jan-11 - Dec-13,2011-01-01,2013-12-31
23.8,7.38,Feb-11 - Jan-14,2011-02-01,2014-01-31
31.44,9.54,Mar-11 - Feb-14,2011-03-01,2014-02-28
31.64,9.6,Apr-11 - Mar-14,2011-04-01,2014-03-31
31.2,9.47,May-11 - Apr-14,2011-05-01,2014-04-30
49.03,14.22,Jun-11 - May-14,2011-06-01,2014-05-31
56.19,16.03,Jul-11 - Jun-14,2011-07-01,2014-06-30
55.52,15.86,Aug-11 - Jul-14,2011-08-01,2014-07-31
75.08,20.52,Sep-11 - Aug-14,2011-09-01,2014-08-31
81.26,21.93,Oct-11 - Sep-14,2011-10-01,2014-09-30
80.6,21.78,Nov-11 - Oct-14,2011-11-01,2014-10-31
106.93,27.43,Dec-11 - Nov-14,2011-12-01,2014-11-30
110.58,28.18,Jan-12 - Dec-14,2012-01-01,2014-12-31
98.42,25.66,Feb-12 - Jan-15,2012-02-01,2015-01-31
92.57,24.41,Mar-12 - Feb-15,2012-02-29,2015-02-28
88.41,23.51,Apr-12 - Mar-15,2012-04-01,2015-03-31
79.92,21.63,May-12 - Apr-15,2012-05-01,2015-04-30
96.35,25.22,Jun-12 - May-15,2012-06-01,2015-05-31
84.29,22.6,Jul-12 - Jun-15,2012-07-01,2015-06-30
89.9,23.84,Aug-12 - Jul-15,2012-08-01,2015-07-31
76.7,20.9,Sep-12 - Aug-15,2012-09-01,2015-08-31
63.64,17.84,Oct-12 - Sep-15,2012-10-01,2015-09-30
67.67,18.8,Nov-12 - Oct-15,2012-11-01,2015-10-31
58.98,16.71,Dec-12 - Nov-15,2012-12-01,2015-11-30
57.86,16.44,Jan-13 - Dec-15,2013-01-01,2015-12-31
46.92,13.68,Feb-13 - Jan-16,2013-02-01,2016-01-31
40.0,11.87,Mar-13 - Feb-16,2013-03-01,2016-02-29
50.5,14.6,Apr-13 - Mar-16,2013-04-01,2016-03-31
47.68,13.88,May-13 - Apr-16,2013-05-01,2016-04-30
50.43,14.58,Jun-13 - May-16,2013-06-01,2016-05-31
55.36,15.82,Jul-13 - Jun-16,2013-07-01,2016-06-30
64.05,17.94,Aug-13 - Jul-16,2013-08-01,2016-07-31
75.4,20.6,Sep-13 - Aug-16,2013-09-01,2016-08-31
63.29,17.76,Oct-13 - Sep-16,2013-10-01,2016-09-30
50.44,14.58,Nov-13 - Oct-16,2013-11-01,2016-10-31
41.41,12.24,Dec-13 - Nov-16,2013-12-01,2016-11-30
34.06,10.26,Jan-14 - Dec-16,2014-01-01,2016-12-31
46.66,13.61,Feb-14 - Jan-17,2014-02-01,2017-01-31
49.25,14.28,Mar-14 - Feb-17,2014-03-01,2017-02-28
44.01,12.93,Apr-14 - Mar-17,2014-04-01,2017-03-31
49.35,14.31,May-14 - Apr-17,2014-05-01,2017-04-30
38.69,11.52,Jun-14 - May-17,2014-06-01,2017-05-31
29.8,9.08,Jul-14 - Jun-17,2014-07-01,2017-06-30
39.61,11.76,Aug-14 - Jul-17,2014-08-01,2017-07-31
35.85,10.75,Sep-14 - Aug-17,2014-09-01,2017-08-31
33.26,10.04,Oct-14 - Sep-17,2014-10-01,2017-09-30
31.53,9.56,Nov-14 - Oct-17,2014-11-01,2017-10-31
24.31,7.52,Dec-14 - Nov-17,2014-12-01,2017-11-30
31.38,9.52,Jan-15 - Dec-17,2015-01-01,2017-12-31
27.82,8.52,Feb-15 - Jan-18,2015-02-01,2018-01-31
25.04,7.73,Mar-15 - Feb-18,2015-03-01,2018-02-28
26.67,8.2,Apr-15 - Mar-18,2015-04-01,2018-03-31
40.52,12.01,May-15 - Apr-18,2015-05-01,2018-04-30
38.99,11.6,Jun-15 - May-18,2015-06-01,2018-05-31
40.21,11.92,Jul-15 - Jun-18,2015-07-01,2018-06-30
43.83,12.88,Aug-15 - Jul-18,2015-08-01,2018-07-31
53.71,15.41,Sep-15 - Aug-18,2015-09-01,2018-08-31
41.4,12.24,Oct-15 - Sep-18,2015-10-01,2018-09-30
32.26,9.77,Nov-15 - Oct-18,2015-11-01,2018-10-31
41.74,12.33,Dec-15 - Nov-18,2015-12-01,2018-11-30
41.74,12.33,Jan-16 - Dec-18,2016-01-01,2018-12-31
47.9,13.93,Feb-16 - Jan-19,2016-02-01,2019-01-31
60.07,16.98,Mar-16 - Feb-19,2016-02-29,2019-02-28
55.1,15.75,Apr-16 - Mar-19,2016-04-01,2019-03-31
53.14,15.26,May-16 - Apr-19,2016-05-01,2019-04-30
53.64,15.39,Jun-16 - May-19,2016-06-01,2019-05-31
53.22,15.28,Jul-16 - Jun-19,2016-07-01,2019-06-30
42.6,12.56,Aug-16 - Jul-19,2016-08-01,2019-07-31
40.19,11.92,Sep-16 - Aug-19,2016-09-01,2019-08-31
53.03,15.24,Oct-16 - Sep-19,2016-10-01,2019-09-30
55.05,15.74,Nov-16 - Oct-19,2016-11-01,2019-10-31
67.75,18.82,Dec-16 - Nov-19,2016-12-01,2019-11-30
74.37,20.36,Jan-17 - Dec-19,2017-01-01,2019-12-31
67.05,18.65,Feb-17 - Jan-20,2017-02-01,2020-01-31
58.16,16.51,Mar-17 - Feb-20,2017-03-01,2020-02-29
24.34,7.53,Apr-17 - Mar-20,2017-04-01,2020-03-31
29.68,9.05,May-17 - Apr-20,2017-05-01,2020-04-30
21.7,6.76,Jun-17 - May-20,2017-06-01,2020-05-31
28.89,8.83,Jul-17 - Jun-20,2017-07-01,2020-06-30
28.2,8.63,Aug-17 - Jul-20,2017-08-01,2020-07-31
29.29,8.94,Sep-17 - Aug-20,2017-09-01,2020-08-31
29.47,8.99,Oct-17 - Sep-20,2017-10-01,2020-09-30
30.46,9.27,Nov-17 - Oct-20,2017-11-01,2020-10-31
44.67,13.1,Dec-17 - Nov-20,2017-12-01,2020-11-30
51.24,14.79,Jan-18 - Dec-20,2018-01-01,2020-12-31
42.24,12.46,Feb-18 - Jan-21,2018-02-01,2021-01-31
53.18,15.28,Mar-18 - Feb-21,2018-03-01,2021-02-28
56.72,16.16,Apr-18 - Mar-21,2018-04-01,2021-03-31
47.11,13.73,May-18 - Apr-21,2018-05-01,2021-04-30
52.38,15.07,Jun-18 - May-21,2018-06-01,2021-05-31
