abs_val,cagr_val,date_range,start_date,end_date
27.03,4.9,Sep-07 - Aug-12,2007-09-01,2012-08-31
27.31,4.95,Oct-07 - Sep-12,2007-10-01,2012-09-30
9.33,1.8,Nov-07 - Oct-12,2007-11-01,2012-10-31
15.27,2.88,Dec-07 - Nov-12,2007-12-01,2012-11-30
9.12,1.76,Jan-08 - Dec-12,2008-01-01,2012-12-31
30.42,5.46,Feb-08 - Jan-13,2008-02-01,2013-01-31
20.77,3.85,Mar-08 - Feb-13,2008-02-29,2013-02-28
34.98,6.18,Apr-08 - Mar-13,2008-04-01,2013-03-31
26.85,4.87,May-08 - Apr-13,2008-05-01,2013-04-30
31.25,5.59,Jun-08 - May-13,2008-06-01,2013-05-31
50.89,8.58,Jul-08 - Jun-13,2008-07-01,2013-06-30
35.02,6.19,Aug-08 - Jul-13,2008-08-01,2013-07-31
31.23,5.59,Sep-08 - Aug-13,2008-09-01,2013-08-31
50.18,8.47,Oct-08 - Sep-13,2008-10-01,2013-09-30
116.23,16.68,Nov-08 - Oct-13,2008-11-01,2013-10-31
125.78,17.69,Dec-08 - Nov-13,2008-12-01,2013-11-30
123.56,17.46,Jan-09 - Dec-13,2009-01-01,2013-12-31
119.31,17.01,Feb-09 - Jan-14,2009-02-01,2014-01-31
137.26,18.86,Mar-09 - Feb-14,2009-03-01,2014-02-28
137.49,18.89,Apr-09 - Mar-14,2009-04-01,2014-03-31
108.84,15.87,May-09 - Apr-14,2009-05-01,2014-04-30
86.47,13.27,Jun-09 - May-14,2009-06-01,2014-05-31
104.42,15.37,Jul-09 - Jun-14,2009-07-01,2014-06-30
86.57,13.28,Aug-09 - Jul-14,2009-08-01,2014-07-31
94.45,14.23,Sep-09 - Aug-14,2009-09-01,2014-08-31
82.42,12.78,Oct-09 - Sep-14,2009-10-01,2014-09-30
111.4,16.15,Nov-09 - Oct-14,2009-11-01,2014-10-31
110.99,16.11,Dec-09 - Nov-14,2009-12-01,2014-11-30
