abs_val,cagr_val,date_range,start_date,end_date
64.68,10.49,May-08 - Apr-13,2008-05-01,2013-04-30
71.92,11.45,Jun-08 - May-13,2008-06-01,2013-05-31
100.88,14.97,Jul-08 - Jun-13,2008-07-01,2013-06-30
88.26,13.49,Aug-08 - Jul-13,2008-08-01,2013-07-31
79.03,12.35,Sep-08 - Aug-13,2008-09-01,2013-08-31
111.59,16.17,Oct-08 - Sep-13,2008-10-01,2013-09-30
207.67,25.2,Nov-08 - Oct-13,2008-11-01,2013-10-31
229.04,26.9,Dec-08 - Nov-13,2008-12-01,2013-11-30
200.73,24.63,Jan-09 - Dec-13,2009-01-01,2013-12-31
215.99,25.87,Feb-09 - Jan-14,2009-02-01,2014-01-31
250.29,28.49,Mar-09 - Feb-14,2009-03-01,2014-02-28
238.34,27.61,Apr-09 - Mar-14,2009-04-01,2014-03-31
191.07,23.82,May-09 - Apr-14,2009-05-01,2014-04-30
138.24,18.96,Jun-09 - May-14,2009-06-01,2014-05-31
160.99,21.15,Jul-09 - Jun-14,2009-07-01,2014-06-30
138.17,18.95,Aug-09 - Jul-14,2009-08-01,2014-07-31
139.3,19.07,Sep-09 - Aug-14,2009-09-01,2014-08-31
125.92,17.7,Oct-09 - Sep-14,2009-10-01,2014-09-30
142.7,19.4,Nov-09 - Oct-14,2009-11-01,2014-10-31
131.43,18.27,Dec-09 - Nov-14,2009-12-01,2014-11-30
119.6,17.04,Jan-10 - Dec-14,2010-01-01,2014-12-31
144.78,19.61,Feb-10 - Jan-15,2010-02-01,2015-01-31
142.93,19.43,Mar-10 - Feb-15,2010-03-01,2015-02-28
124.83,17.59,Apr-10 - Mar-15,2010-04-01,2015-03-31
109.86,15.98,May-10 - Apr-15,2010-05-01,2015-04-30
124.69,17.58,Jun-10 - May-15,2010-06-01,2015-05-31
115.48,16.6,Jul-10 - Jun-15,2010-07-01,2015-06-30
120.9,17.18,Aug-10 - Jul-15,2010-08-01,2015-07-31
104.07,15.33,Sep-10 - Aug-15,2010-09-01,2015-08-31
89.06,13.58,Oct-10 - Sep-15,2010-10-01,2015-09-30
85.89,13.2,Nov-10 - Oct-15,2010-11-01,2015-10-31
89.76,13.67,Dec-10 - Nov-15,2010-12-01,2015-11-30
85.95,13.21,Jan-11 - Dec-15,2011-01-01,2015-12-31
92.84,14.04,Feb-11 - Jan-16,2011-02-01,2016-01-31
82.48,12.78,Mar-11 - Feb-16,2011-03-01,2016-02-29
86.8,13.31,Apr-11 - Mar-16,2011-04-01,2016-03-31
91.03,13.82,May-11 - Apr-16,2011-05-01,2016-04-30
99.8,14.85,Jun-11 - May-16,2011-06-01,2016-05-31
101.65,15.06,Jul-11 - Jun-16,2011-07-01,2016-06-30
118.67,16.94,Aug-11 - Jul-16,2011-08-01,2016-07-31
143.06,19.44,Sep-11 - Aug-16,2011-09-01,2016-08-31
143.35,19.47,Oct-11 - Sep-16,2011-10-01,2016-09-30
137.25,18.86,Nov-11 - Oct-16,2011-11-01,2016-10-31
141.69,19.3,Dec-11 - Nov-16,2011-12-01,2016-11-30
150.11,20.12,Jan-12 - Dec-16,2012-01-01,2016-12-31
136.18,18.75,Feb-12 - Jan-17,2012-02-01,2017-01-31
136.4,18.78,Mar-12 - Feb-17,2012-02-29,2017-02-28
146.61,19.78,Apr-12 - Mar-17,2012-04-01,2017-03-31
155.32,20.62,May-12 - Apr-17,2012-05-01,2017-04-30
178.14,22.7,Jun-12 - May-17,2012-06-01,2017-05-31
164.31,21.46,Jul-12 - Jun-17,2012-07-01,2017-06-30
178.77,22.76,Aug-12 - Jul-17,2012-08-01,2017-07-31
174.58,22.39,Sep-12 - Aug-17,2012-09-01,2017-08-31
150.2,20.13,Oct-12 - Sep-17,2012-10-01,2017-09-30
167.03,21.71,Nov-12 - Oct-17,2012-11-01,2017-10-31
156.05,20.69,Dec-12 - Nov-17,2012-12-01,2017-11-30
160.07,21.06,Jan-13 - Dec-17,2013-01-01,2017-12-31
162.38,21.28,Feb-13 - Jan-18,2013-02-01,2018-01-31
165.19,21.54,Mar-13 - Feb-18,2013-03-01,2018-02-28
155.76,20.66,Apr-13 - Mar-18,2013-04-01,2018-03-31
160.43,21.1,May-13 - Apr-18,2013-05-01,2018-04-30
156.44,20.72,Jun-13 - May-18,2013-06-01,2018-05-31
162.39,21.28,Jul-13 - Jun-18,2013-07-01,2018-06-30
180.59,22.92,Aug-13 - Jul-18,2013-08-01,2018-07-31
201.98,24.74,Sep-13 - Aug-18,2013-09-01,2018-08-31
169.79,21.96,Oct-13 - Sep-18,2013-10-01,2018-09-30
136.82,18.82,Nov-13 - Oct-18,2013-11-01,2018-10-31
145.31,19.66,Dec-13 - Nov-18,2013-12-01,2018-11-30
137.19,18.86,Jan-14 - Dec-18,2014-01-01,2018-12-31
142.33,19.37,Feb-14 - Jan-19,2014-02-01,2019-01-31
129.78,18.1,Mar-14 - Feb-19,2014-03-01,2019-02-28
131.94,18.32,Apr-14 - Mar-19,2014-04-01,2019-03-31
130.9,18.22,May-14 - Apr-19,2014-05-01,2019-04-30
112.81,16.31,Jun-14 - May-19,2014-06-01,2019-05-31
95.92,14.4,Jul-14 - Jun-19,2014-07-01,2019-06-30
84.57,13.04,Aug-14 - Jul-19,2014-08-01,2019-07-31
74.89,11.83,Sep-14 - Aug-19,2014-09-01,2019-08-31
75.72,11.93,Oct-14 - Sep-19,2014-10-01,2019-09-30
76.54,12.04,Nov-14 - Oct-19,2014-11-01,2019-10-31
72.2,11.48,Dec-14 - Nov-19,2014-12-01,2019-11-30
