abs_val,cagr_val,date_range,start_date,end_date
59.35,9.77,Jul-06 - Jun-11,2006-07-01,2011-06-30
53.73,8.98,Aug-06 - Jul-11,2006-08-01,2011-07-31
36.21,6.38,Sep-06 - Aug-11,2006-09-01,2011-08-31
31.57,5.64,Oct-06 - Sep-11,2006-10-01,2011-09-30
39.12,6.83,Nov-06 - Oct-11,2006-11-01,2011-10-31
19.77,3.67,Dec-06 - Nov-11,2006-12-01,2011-11-30
14.19,2.69,Jan-07 - Dec-11,2007-01-01,2011-12-31
25.08,4.58,Feb-07 - Jan-12,2007-02-01,2012-01-31
40.36,7.02,Mar-07 - Feb-12,2007-03-01,2012-02-29
38.04,6.66,Apr-07 - Mar-12,2007-04-01,2012-03-31
24.87,4.54,May-07 - Apr-12,2007-05-01,2012-04-30
14.96,2.83,Jun-07 - May-12,2007-06-01,2012-05-31
23.51,4.31,Jul-07 - Jun-12,2007-07-01,2012-06-30
14.29,2.71,Aug-07 - Jul-12,2007-08-01,2012-07-31
19.9,3.7,Sep-07 - Aug-12,2007-09-01,2012-08-31
14.7,2.78,Oct-07 - Sep-12,2007-10-01,2012-09-30
-3.86,-0.78,Nov-07 - Oct-12,2007-11-01,2012-10-31
4.94,0.97,Dec-07 - Nov-12,2007-12-01,2012-11-30
-1.81,-0.36,Jan-08 - Dec-12,2008-01-01,2012-12-31
16.38,3.08,Feb-08 - Jan-13,2008-02-01,2013-01-31
7.47,1.45,Mar-08 - Feb-13,2008-02-29,2013-02-28
19.66,3.66,Apr-08 - Mar-13,2008-04-01,2013-03-31
18.07,3.38,May-08 - Apr-13,2008-05-01,2013-04-30
25.65,4.67,Jun-08 - May-13,2008-06-01,2013-05-31
46.85,7.99,Jul-08 - Jun-13,2008-07-01,2013-06-30
35.23,6.22,Aug-08 - Jul-13,2008-08-01,2013-07-31
28.86,5.2,Sep-08 - Aug-13,2008-09-01,2013-08-31
48.69,8.26,Oct-08 - Sep-13,2008-10-01,2013-09-30
137.75,18.91,Nov-08 - Oct-13,2008-11-01,2013-10-31
129.24,18.05,Dec-08 - Nov-13,2008-12-01,2013-11-30
117.68,16.83,Jan-09 - Dec-13,2009-01-01,2013-12-31
119.38,17.01,Feb-09 - Jan-14,2009-02-01,2014-01-31
134.94,18.63,Mar-09 - Feb-14,2009-03-01,2014-02-28
125.48,17.66,Apr-09 - Mar-14,2009-04-01,2014-03-31
95.33,14.33,May-09 - Apr-14,2009-05-01,2014-04-30
