abs_val,cagr_val,date_range,start_date,end_date
-43.25,-17.21,Mar-99 - Feb-02,1999-03-01,2002-02-28
-45.97,-18.55,Apr-99 - Mar-02,1999-04-01,2002-03-31
-41.55,-16.39,May-99 - Apr-02,1999-05-01,2002-04-30
-46.67,-18.9,Jun-99 - May-02,1999-06-01,2002-05-31
-45.06,-18.1,Jul-99 - Jun-02,1999-07-01,2002-06-30
-53.55,-22.56,Aug-99 - Jul-02,1999-08-01,2002-07-31
-52.78,-22.13,Sep-99 - Aug-02,1999-09-01,2002-08-31
-56.07,-23.98,Oct-99 - Sep-02,1999-10-01,2002-09-30
-53.1,-22.3,Nov-99 - Oct-02,1999-11-01,2002-10-31
-53.8,-22.69,Dec-99 - Nov-02,1999-12-01,2002-11-30
-53.74,-22.66,Jan-00 - Dec-02,2000-01-01,2002-12-31
-57.21,-24.65,Feb-00 - Jan-03,2000-02-01,2003-01-31
-60.93,-26.89,Mar-00 - Feb-03,2000-02-29,2003-02-28
-56.85,-24.43,Apr-00 - Mar-03,2000-04-01,2003-03-31
-44.21,-17.68,May-00 - Apr-03,2000-05-01,2003-04-30
-38.17,-14.81,Jun-00 - May-03,2000-06-01,2003-05-31
-37.01,-14.28,Jul-00 - Jun-03,2000-07-01,2003-06-30
-21.15,-7.62,Aug-00 - Jul-03,2000-08-01,2003-07-31
-10.52,-3.64,Sep-00 - Aug-03,2000-09-01,2003-08-31
2.59,0.85,Oct-00 - Sep-03,2000-10-01,2003-09-30
27.08,8.32,Nov-00 - Oct-03,2000-11-01,2003-10-31
40.32,11.95,Dec-00 - Nov-03,2000-12-01,2003-11-30
67.22,18.69,Jan-01 - Dec-03,2001-01-01,2003-12-31
65.61,18.31,Feb-01 - Jan-04,2001-02-01,2004-01-31
83.07,22.33,Mar-01 - Feb-04,2001-03-01,2004-02-29
158.01,37.16,Apr-01 - Mar-04,2001-04-01,2004-03-31
184.17,41.64,May-01 - Apr-04,2001-05-01,2004-04-30
132.33,32.44,Jun-01 - May-04,2001-06-01,2004-05-31
138.34,33.58,Jul-01 - Jun-04,2001-07-01,2004-06-30
151.68,36.02,Aug-01 - Jul-04,2001-08-01,2004-07-31
165.66,38.5,Sep-01 - Aug-04,2001-09-01,2004-08-31
205.25,45.06,Oct-01 - Sep-04,2001-10-01,2004-09-30
194.54,43.35,Nov-01 - Oct-04,2001-11-01,2004-10-31
201.39,44.45,Dec-01 - Nov-04,2001-12-01,2004-11-30
225.53,48.21,Jan-02 - Dec-04,2002-01-01,2004-12-31
204.25,44.9,Feb-02 - Jan-05,2002-02-01,2005-01-31
196.39,43.64,Mar-02 - Feb-05,2002-03-01,2005-02-28
190.68,42.72,Apr-02 - Mar-05,2002-04-01,2005-03-31
179.83,40.92,May-02 - Apr-05,2002-05-01,2005-04-30
181.84,41.25,Jun-02 - May-05,2002-06-01,2005-05-31
173.25,39.8,Jul-02 - Jun-05,2002-07-01,2005-06-30
230.64,48.98,Aug-02 - Jul-05,2002-08-01,2005-07-31
242.82,50.78,Sep-02 - Aug-05,2002-09-01,2005-08-31
281.98,56.32,Oct-02 - Sep-05,2002-10-01,2005-09-30
247.27,51.43,Nov-02 - Oct-05,2002-11-01,2005-10-31
258.92,53.11,Dec-02 - Nov-05,2002-12-01,2005-11-30
