abs_val,cagr_val,date_range,start_date,end_date
50.13,14.5,Jan-21 - Dec-23,2021-01-01,2023-12-31
55.08,15.75,Feb-21 - Jan-24,2021-02-01,2024-01-31
48.2,14.01,Mar-21 - Feb-24,2021-03-01,2024-02-29
50.73,14.66,Apr-21 - Mar-24,2021-04-01,2024-03-31
62.2,17.5,May-21 - Apr-24,2021-05-01,2024-04-30
50.92,14.71,Jun-21 - May-24,2021-06-01,2024-05-31
58.01,16.47,Jul-21 - Jun-24,2021-07-01,2024-06-30
64.02,17.93,Aug-21 - Jul-24,2021-08-01,2024-07-31
53.45,15.34,Sep-21 - Aug-24,2021-09-01,2024-08-31
46.8,13.65,Oct-21 - Sep-24,2021-10-01,2024-09-30
38.23,11.39,Nov-21 - Oct-24,2021-11-01,2024-10-31
45.45,13.3,Dec-21 - Nov-24,2021-12-01,2024-11-30
40.97,12.13,Jan-22 - Dec-24,2022-01-01,2024-12-31
36.31,10.88,Feb-22 - Jan-25,2022-02-01,2025-01-31
30.53,9.29,Mar-22 - Feb-25,2022-03-01,2025-02-28
42.2,12.45,Apr-22 - Mar-25,2022-04-01,2025-03-31
45.92,13.42,May-22 - Apr-25,2022-05-01,2025-04-30
56.78,16.17,Jun-22 - May-25,2022-06-01,2025-05-31
71.19,19.63,Jul-22 - Jun-25,2022-07-01,2025-06-30
51.21,14.78,Aug-22 - Jul-25,2022-08-01,2025-07-31
42.25,12.47,Sep-22 - Aug-25,2022-09-01,2025-08-31
49.04,14.23,Oct-22 - Sep-25,2022-10-01,2025-09-30
46.12,13.48,Nov-22 - Oct-25,2022-11-01,2025-10-31
42.99,12.66,Dec-22 - Nov-25,2022-12-01,2025-11-30
47.38,13.8,Jan-23 - Dec-25,2023-01-01,2025-12-31
46.26,13.51,Feb-23 - Jan-26,2023-02-01,2026-01-31
49.45,14.33,Mar-23 - Feb-26,2023-03-01,2026-02-28
30.83,9.37,Apr-23 - Mar-26,2023-04-01,2026-03-31
38.77,11.54,May-23 - Apr-26,2023-05-01,2026-04-30
33.03,9.98,Jun-23 - May-26,2023-06-01,2026-05-31
31.58,9.58,Jul-23 - Jun-26,2023-07-01,2026-06-30
29.44,8.98,Aug-23 - Jul-26,2023-08-01,2026-07-31
