abs_val,cagr_val,date_range,start_date,end_date
-40.08,-15.7,Sep-95 - Aug-98,1995-09-01,1998-08-31
-39.61,-15.47,Oct-95 - Sep-98,1995-10-01,1998-09-30
-41.52,-16.37,Nov-95 - Oct-98,1995-11-01,1998-10-31
-33.53,-12.73,Dec-95 - Nov-98,1995-12-01,1998-11-30
-30.71,-11.51,Jan-96 - Dec-98,1996-01-01,1998-12-31
-14.92,-5.24,Feb-96 - Jan-99,1996-02-01,1999-01-31
-29.79,-11.12,Mar-96 - Feb-99,1996-02-29,1999-02-28
-25.21,-9.23,Apr-96 - Mar-99,1996-04-01,1999-03-31
-31.08,-11.67,May-96 - Apr-99,1996-05-01,1999-04-30
-19.63,-7.02,Jun-96 - May-99,1996-06-01,1999-05-31
-16.74,-5.92,Jul-96 - Jun-99,1996-07-01,1999-06-30
3.15,1.04,Aug-96 - Jul-99,1996-08-01,1999-07-31
18.1,5.7,Sep-96 - Aug-99,1996-09-01,1999-08-31
16.08,5.09,Oct-96 - Sep-99,1996-10-01,1999-09-30
10.68,3.44,Nov-96 - Oct-99,1996-11-01,1999-10-31
30.67,9.33,Dec-96 - Nov-99,1996-12-01,1999-11-30
33.33,10.06,Jan-97 - Dec-99,1997-01-01,1999-12-31
24.17,7.48,Feb-97 - Jan-00,1997-02-01,2000-01-31
32.01,9.7,Mar-97 - Feb-00,1997-03-01,2000-02-29
17.82,5.62,Apr-97 - Mar-00,1997-04-01,2000-03-31
1.54,0.51,May-97 - Apr-00,1997-05-01,2000-04-30
-0.84,-0.28,Jun-97 - May-00,1997-06-01,2000-05-31
-1.01,-0.34,Jul-97 - Jun-00,1997-07-01,2000-06-30
-11.19,-3.88,Aug-97 - Jul-00,1997-08-01,2000-07-31
-4.33,-1.46,Sep-97 - Aug-00,1997-09-01,2000-08-31
-7.41,-2.53,Oct-97 - Sep-00,1997-10-01,2000-09-30
-13.92,-4.87,Nov-97 - Oct-00,1997-11-01,2000-10-31
3.54,1.17,Dec-97 - Nov-00,1997-12-01,2000-11-30
8.39,2.72,Jan-98 - Dec-00,1998-01-01,2000-12-31
21.8,6.79,Feb-98 - Jan-01,1998-02-01,2001-01-31
20.59,6.44,Mar-98 - Feb-01,1998-03-01,2001-02-28
-12.4,-4.32,Apr-98 - Mar-01,1998-04-01,2001-03-31
-9.14,-3.14,May-98 - Apr-01,1998-05-01,2001-04-30
0.99,0.33,Jun-98 - May-01,1998-06-01,2001-05-31
20.42,6.39,Jul-98 - Jun-01,1998-07-01,2001-06-30
13.53,4.32,Aug-98 - Jul-01,1998-08-01,2001-07-31
22.53,7.01,Sep-98 - Aug-01,1998-09-01,2001-08-31
12.84,4.11,Oct-98 - Sep-01,1998-10-01,2001-09-30
26.46,8.14,Nov-98 - Oct-01,1998-11-01,2001-10-31
35.52,10.66,Dec-98 - Nov-01,1998-12-01,2001-11-30
26.66,8.2,Jan-99 - Dec-01,1999-01-01,2001-12-31
21.95,6.84,Feb-99 - Jan-02,1999-02-01,2002-01-31
39.43,11.72,Mar-99 - Feb-02,1999-03-01,2002-02-28
28.55,8.73,Apr-99 - Mar-02,1999-04-01,2002-03-31
43.1,12.69,May-99 - Apr-02,1999-05-01,2002-04-30
26.05,8.02,Jun-99 - May-02,1999-06-01,2002-05-31
31.37,9.52,Jul-99 - Jun-02,1999-07-01,2002-06-30
6.07,1.98,Aug-99 - Jul-02,1999-08-01,2002-07-31
-0.5,-0.17,Sep-99 - Aug-02,1999-09-01,2002-08-31
-1.53,-0.51,Oct-99 - Sep-02,1999-10-01,2002-09-30
8.14,2.64,Nov-99 - Oct-02,1999-11-01,2002-10-31
14.06,4.48,Dec-99 - Nov-02,1999-12-01,2002-11-30
10.29,3.32,Jan-00 - Dec-02,2000-01-01,2002-12-31
8.24,2.67,Feb-00 - Jan-03,2000-02-01,2003-01-31
2.24,0.74,Mar-00 - Feb-03,2000-02-29,2003-02-28
6.4,2.09,Apr-00 - Mar-03,2000-04-01,2003-03-31
41.38,12.24,May-00 - Apr-03,2000-05-01,2003-04-30
60.85,17.17,Jun-00 - May-03,2000-06-01,2003-05-31
65.13,18.2,Jul-00 - Jun-03,2000-07-01,2003-06-30
90.0,23.86,Aug-00 - Jul-03,2000-08-01,2003-07-31
108.11,27.67,Sep-00 - Aug-03,2000-09-01,2003-08-31
137.55,33.43,Oct-00 - Sep-03,2000-10-01,2003-09-30
181.8,41.25,Nov-00 - Oct-03,2000-11-01,2003-10-31
178.63,40.72,Dec-00 - Nov-03,2000-12-01,2003-11-30
199.07,44.08,Jan-01 - Dec-03,2001-01-01,2003-12-31
167.36,38.79,Feb-01 - Jan-04,2001-02-01,2004-01-31
156.4,36.87,Mar-01 - Feb-04,2001-03-01,2004-02-29
200.1,44.24,Apr-01 - Mar-04,2001-04-01,2004-03-31
197.7,43.86,May-01 - Apr-04,2001-05-01,2004-04-30
115.34,29.13,Jun-01 - May-04,2001-06-01,2004-05-31
110.34,28.13,Jul-01 - Jun-04,2001-07-01,2004-06-30
138.57,33.62,Aug-01 - Jul-04,2001-08-01,2004-07-31
155.54,36.72,Sep-01 - Aug-04,2001-09-01,2004-08-31
198.43,43.97,Oct-01 - Sep-04,2001-10-01,2004-09-30
182.25,41.32,Nov-01 - Oct-04,2001-11-01,2004-10-31
175.4,40.17,Dec-01 - Nov-04,2001-12-01,2004-11-30
220.46,47.43,Jan-02 - Dec-04,2002-01-01,2004-12-31
187.5,42.19,Feb-02 - Jan-05,2002-02-01,2005-01-31
180.09,40.96,Mar-02 - Feb-05,2002-03-01,2005-02-28
163.78,38.17,Apr-02 - Mar-05,2002-04-01,2005-03-31
151.28,35.95,May-02 - Apr-05,2002-05-01,2005-04-30
170.88,39.4,Jun-02 - May-05,2002-06-01,2005-05-31
145.67,34.93,Jul-02 - Jun-05,2002-07-01,2005-06-30
203.97,44.86,Aug-02 - Jul-05,2002-08-01,2005-07-31
228.93,48.72,Sep-02 - Aug-05,2002-09-01,2005-08-31
289.22,57.3,Oct-02 - Sep-05,2002-10-01,2005-09-30
237.2,49.96,Nov-02 - Oct-05,2002-11-01,2005-10-31
250.83,51.95,Dec-02 - Nov-05,2002-12-01,2005-11-30
265.21,54.0,Jan-03 - Dec-05,2003-01-01,2005-12-31
316.47,60.89,Feb-03 - Jan-06,2003-02-01,2006-01-31
313.46,60.5,Mar-03 - Feb-06,2003-03-01,2006-02-28
392.53,70.14,Apr-03 - Mar-06,2003-04-01,2006-03-31
391.58,70.03,May-03 - Apr-06,2003-05-01,2006-04-30
281.54,56.26,Jun-03 - May-06,2003-06-01,2006-05-31
218.85,47.18,Jul-03 - Jun-06,2003-07-01,2006-06-30
170.03,39.25,Aug-03 - Jul-06,2003-08-01,2006-07-31
158.06,37.16,Sep-03 - Aug-06,2003-09-01,2006-08-31
165.03,38.39,Oct-03 - Sep-06,2003-10-01,2006-09-30
147.02,35.18,Nov-03 - Oct-06,2003-11-01,2006-10-31
140.35,33.95,Dec-03 - Nov-06,2003-12-01,2006-11-30
115.48,29.16,Jan-04 - Dec-06,2004-01-01,2006-12-31
129.5,31.9,Feb-04 - Jan-07,2004-02-01,2007-01-31
117.62,29.59,Mar-04 - Feb-07,2004-02-29,2007-02-28
120.57,30.17,Apr-04 - Mar-07,2004-04-01,2007-03-31
131.41,32.27,May-04 - Apr-07,2004-05-01,2007-04-30
219.52,47.29,Jun-04 - May-07,2004-06-01,2007-05-31
245.36,51.15,Jul-04 - Jun-07,2004-07-01,2007-06-30
230.87,49.01,Aug-04 - Jul-07,2004-08-01,2007-07-31
201.7,44.5,Sep-04 - Aug-07,2004-09-01,2007-08-31
213.36,46.33,Oct-04 - Sep-07,2004-10-01,2007-09-30
263.05,53.69,Nov-04 - Oct-07,2004-11-01,2007-10-31
250.0,51.83,Dec-04 - Nov-07,2004-12-01,2007-11-30
227.61,48.52,Jan-05 - Dec-07,2005-01-01,2007-12-31
186.9,42.09,Feb-05 - Jan-08,2005-02-01,2008-01-31
151.86,36.06,Mar-05 - Feb-08,2005-03-01,2008-02-29
124.32,30.9,Apr-05 - Mar-08,2005-04-01,2008-03-31
144.19,34.66,May-05 - Apr-08,2005-05-01,2008-04-30
109.33,27.92,Jun-05 - May-08,2005-06-01,2008-05-31
70.71,19.51,Jul-05 - Jun-08,2005-07-01,2008-06-30
60.72,17.14,Aug-05 - Jul-08,2005-08-01,2008-07-31
46.01,13.45,Sep-05 - Aug-08,2005-09-01,2008-08-31
20.41,6.39,Oct-05 - Sep-08,2005-10-01,2008-09-30
-5.48,-1.86,Nov-05 - Oct-08,2005-11-01,2008-10-31
-22.14,-8.0,Dec-05 - Nov-08,2005-12-01,2008-11-30
-22.22,-8.03,Jan-06 - Dec-08,2006-01-01,2008-12-31
-32.36,-12.22,Feb-06 - Jan-09,2006-02-01,2009-01-31
-36.03,-13.83,Mar-06 - Feb-09,2006-03-01,2009-02-28
-38.16,-14.8,Apr-06 - Mar-09,2006-04-01,2009-03-31
-33.77,-12.83,May-06 - Apr-09,2006-05-01,2009-04-30
8.29,2.69,Jun-06 - May-09,2006-06-01,2009-05-31
11.74,3.77,Jul-06 - Jun-09,2006-07-01,2009-06-30
27.45,8.42,Aug-06 - Jul-09,2006-08-01,2009-07-31
19.15,6.01,Sep-06 - Aug-09,2006-09-01,2009-08-31
18.77,5.9,Oct-06 - Sep-09,2006-10-01,2009-09-30
5.3,1.74,Nov-06 - Oct-09,2006-11-01,2009-10-31
7.26,2.36,Dec-06 - Nov-09,2006-12-01,2009-11-30
10.8,3.48,Jan-07 - Dec-09,2007-01-01,2009-12-31
6.74,2.2,Feb-07 - Jan-10,2007-02-01,2010-01-31
14.69,4.68,Mar-07 - Feb-10,2007-03-01,2010-02-28
20.82,6.51,Apr-07 - Mar-10,2007-04-01,2010-03-31
14.82,4.71,May-07 - Apr-10,2007-05-01,2010-04-30
4.08,1.34,Jun-07 - May-10,2007-06-01,2010-05-31
7.23,2.35,Jul-07 - Jun-10,2007-07-01,2010-06-30
1.3,0.43,Aug-07 - Jul-10,2007-08-01,2010-07-31
2.72,0.9,Sep-07 - Aug-10,2007-09-01,2010-08-31
-1.02,-0.34,Oct-07 - Sep-10,2007-10-01,2010-09-30
-14.06,-4.93,Nov-07 - Oct-10,2007-11-01,2010-10-31
-19.56,-7.0,Dec-07 - Nov-10,2007-12-01,2010-11-30
-21.64,-7.81,Jan-08 - Dec-10,2008-01-01,2010-12-31
-15.7,-5.53,Feb-08 - Jan-11,2008-02-01,2011-01-31
-13.45,-4.7,Mar-08 - Feb-11,2008-02-29,2011-02-28
5.44,1.78,Apr-08 - Mar-11,2008-04-01,2011-03-31
-4.6,-1.56,May-08 - Apr-11,2008-05-01,2011-04-30
1.21,0.4,Jun-08 - May-11,2008-06-01,2011-05-31
25.96,8.0,Jul-08 - Jun-11,2008-07-01,2011-06-30
16.57,5.24,Aug-08 - Jul-11,2008-08-01,2011-07-31
6.41,2.09,Sep-08 - Aug-11,2008-09-01,2011-08-31
18.4,5.79,Oct-08 - Sep-11,2008-10-01,2011-09-30
78.81,21.38,Nov-08 - Oct-11,2008-11-01,2011-10-31
79.77,21.59,Dec-08 - Nov-11,2008-12-01,2011-11-30
57.35,16.31,Jan-09 - Dec-11,2009-01-01,2011-12-31
