abs_val,cagr_val,date_range,start_date,end_date
90.49,13.76,Jun-09 - May-14,2009-06-01,2014-05-31
101.14,15.0,Jul-09 - Jun-14,2009-07-01,2014-06-30
92.93,14.05,Aug-09 - Jul-14,2009-08-01,2014-07-31
96.24,14.43,Sep-09 - Aug-14,2009-09-01,2014-08-31
84.86,13.08,Oct-09 - Sep-14,2009-10-01,2014-09-30
100.25,14.9,Nov-09 - Oct-14,2009-11-01,2014-10-31
97.29,14.56,Dec-09 - Nov-14,2009-12-01,2014-11-30
87.39,13.38,Jan-10 - Dec-14,2010-01-01,2014-12-31
110.69,16.07,Feb-10 - Jan-15,2010-02-01,2015-01-31
112.55,16.28,Mar-10 - Feb-15,2010-03-01,2015-02-28
99.69,14.83,Apr-10 - Mar-15,2010-04-01,2015-03-31
93.36,14.1,May-10 - Apr-15,2010-05-01,2015-04-30
110.07,16.0,Jun-10 - May-15,2010-06-01,2015-05-31
97.14,14.54,Jul-10 - Jun-15,2010-07-01,2015-06-30
95.99,14.4,Aug-10 - Jul-15,2010-08-01,2015-07-31
77.5,12.16,Sep-10 - Aug-15,2010-09-01,2015-08-31
67.62,10.88,Oct-10 - Sep-15,2010-10-01,2015-09-30
62.7,10.22,Nov-10 - Oct-15,2010-11-01,2015-10-31
65.1,10.55,Dec-10 - Nov-15,2010-12-01,2015-11-30
62.85,10.24,Jan-11 - Dec-15,2011-01-01,2015-12-31
70.33,11.24,Feb-11 - Jan-16,2011-02-01,2016-01-31
67.26,10.83,Mar-11 - Feb-16,2011-03-01,2016-02-29
69.59,11.14,Apr-11 - Mar-16,2011-04-01,2016-03-31
72.25,11.49,May-11 - Apr-16,2011-05-01,2016-04-30
77.91,12.21,Jun-11 - May-16,2011-06-01,2016-05-31
78.14,12.24,Jul-11 - Jun-16,2011-07-01,2016-06-30
92.68,14.02,Aug-11 - Jul-16,2011-08-01,2016-07-31
108.3,15.81,Sep-11 - Aug-16,2011-09-01,2016-08-31
109.54,15.95,Oct-11 - Sep-16,2011-10-01,2016-09-30
99.05,14.76,Nov-11 - Oct-16,2011-11-01,2016-10-31
100.47,14.92,Dec-11 - Nov-16,2011-12-01,2016-11-30
100.81,14.96,Jan-12 - Dec-16,2012-01-01,2016-12-31
89.3,13.61,Feb-12 - Jan-17,2012-02-01,2017-01-31
93.36,14.1,Mar-12 - Feb-17,2012-02-29,2017-02-28
102.64,15.17,Apr-12 - Mar-17,2012-04-01,2017-03-31
108.19,15.8,May-12 - Apr-17,2012-05-01,2017-04-30
121.12,17.2,Jun-12 - May-17,2012-06-01,2017-05-31
110.11,16.01,Jul-12 - Jun-17,2012-07-01,2017-06-30
123.7,17.47,Aug-12 - Jul-17,2012-08-01,2017-07-31
115.71,16.62,Sep-12 - Aug-17,2012-09-01,2017-08-31
100.59,14.94,Oct-12 - Sep-17,2012-10-01,2017-09-30
112.51,16.27,Nov-12 - Oct-17,2012-11-01,2017-10-31
102.71,15.18,Dec-12 - Nov-17,2012-12-01,2017-11-30
107.04,15.67,Jan-13 - Dec-17,2013-01-01,2017-12-31
113.17,16.34,Feb-13 - Jan-18,2013-02-01,2018-01-31
114.43,16.48,Mar-13 - Feb-18,2013-03-01,2018-02-28
107.85,15.76,Apr-13 - Mar-18,2013-04-01,2018-03-31
111.74,16.19,May-13 - Apr-18,2013-05-01,2018-04-30
103.86,15.31,Jun-13 - May-18,2013-06-01,2018-05-31
109.45,15.94,Jul-13 - Jun-18,2013-07-01,2018-06-30
126.44,17.76,Aug-13 - Jul-18,2013-08-01,2018-07-31
144.08,19.54,Sep-13 - Aug-18,2013-09-01,2018-08-31
112.69,16.29,Oct-13 - Sep-18,2013-10-01,2018-09-30
86.2,13.24,Nov-13 - Oct-18,2013-11-01,2018-10-31
96.73,14.49,Dec-13 - Nov-18,2013-12-01,2018-11-30
89.51,13.64,Jan-14 - Dec-18,2014-01-01,2018-12-31
97.0,14.52,Feb-14 - Jan-19,2014-02-01,2019-01-31
89.53,13.64,Mar-14 - Feb-19,2014-03-01,2019-02-28
96.78,14.5,Apr-14 - Mar-19,2014-04-01,2019-03-31
96.65,14.48,May-14 - Apr-19,2014-05-01,2019-04-30
82.53,12.79,Jun-14 - May-19,2014-06-01,2019-05-31
71.79,11.43,Jul-14 - Jun-19,2014-07-01,2019-06-30
58.25,9.61,Aug-14 - Jul-19,2014-08-01,2019-07-31
54.21,9.05,Sep-14 - Aug-19,2014-09-01,2019-08-31
56.13,9.32,Oct-14 - Sep-19,2014-10-01,2019-09-30
56.32,9.35,Nov-14 - Oct-19,2014-11-01,2019-10-31
51.21,8.62,Dec-14 - Nov-19,2014-12-01,2019-11-30
53.53,8.95,Jan-15 - Dec-19,2015-01-01,2019-12-31
46.23,7.9,Feb-15 - Jan-20,2015-02-01,2020-01-31
37.79,6.62,Mar-15 - Feb-20,2015-03-01,2020-02-29
7.07,1.38,Apr-15 - Mar-20,2015-04-01,2020-03-31
24.5,4.48,May-15 - Apr-20,2015-05-01,2020-04-30
14.01,2.66,Jun-15 - May-20,2015-06-01,2020-05-31
25.25,4.61,Jul-15 - Jun-20,2015-07-01,2020-06-30
31.77,5.67,Aug-15 - Jul-20,2015-08-01,2020-07-31
44.58,7.65,Sep-15 - Aug-20,2015-09-01,2020-08-31
42.93,7.4,Oct-15 - Sep-20,2015-10-01,2020-09-30
48.96,8.3,Nov-15 - Oct-20,2015-11-01,2020-10-31
66.26,10.7,Dec-15 - Nov-20,2015-12-01,2020-11-30
78.68,12.31,Jan-16 - Dec-20,2016-01-01,2020-12-31
83.43,12.9,Feb-16 - Jan-21,2016-02-01,2021-01-31
109.97,15.99,Mar-16 - Feb-21,2016-02-29,2021-02-28
91.58,13.89,Apr-16 - Mar-21,2016-04-01,2021-03-31
87.41,13.39,May-16 - Apr-21,2016-05-01,2021-04-30
92.42,13.99,Jun-16 - May-21,2016-06-01,2021-05-31
93.07,14.06,Jul-16 - Jun-21,2016-07-01,2021-06-30
86.46,13.27,Aug-16 - Jul-21,2016-08-01,2021-07-31
96.59,14.48,Sep-16 - Aug-21,2016-09-01,2021-08-31
101.87,15.08,Oct-16 - Sep-21,2016-10-01,2021-09-30
101.76,15.07,Nov-16 - Oct-21,2016-11-01,2021-10-31
109.15,15.9,Dec-16 - Nov-21,2016-12-01,2021-11-30
119.58,17.04,Jan-17 - Dec-21,2017-01-01,2021-12-31
108.61,15.84,Feb-17 - Jan-22,2017-02-01,2022-01-31
90.31,13.74,Mar-17 - Feb-22,2017-03-01,2022-02-28
89.68,13.66,Apr-17 - Mar-22,2017-04-01,2022-03-31
80.51,12.54,May-17 - Apr-22,2017-05-01,2022-04-30
72.6,11.53,Jun-17 - May-22,2017-06-01,2022-05-31
64.36,10.45,Jul-17 - Jun-22,2017-07-01,2022-06-30
69.07,11.07,Aug-17 - Jul-22,2017-08-01,2022-07-31
78.25,12.25,Sep-17 - Aug-22,2017-09-01,2022-08-31
74.45,11.77,Oct-17 - Sep-22,2017-10-01,2022-09-30
74.19,11.74,Nov-17 - Oct-22,2017-11-01,2022-10-31
80.91,12.59,Dec-17 - Nov-22,2017-12-01,2022-11-30
69.65,11.15,Jan-18 - Dec-22,2018-01-01,2022-12-31
60.63,9.94,Feb-18 - Jan-23,2018-02-01,2023-01-31
66.49,10.73,Mar-18 - Feb-23,2018-03-01,2023-02-28
72.26,11.49,Apr-18 - Mar-23,2018-04-01,2023-03-31
66.3,10.71,May-18 - Apr-23,2018-05-01,2023-04-30
72.07,11.47,Jun-18 - May-23,2018-06-01,2023-05-31
80.61,12.55,Jul-18 - Jun-23,2018-07-01,2023-06-30
76.01,11.97,Aug-18 - Jul-23,2018-08-01,2023-07-31
67.79,10.91,Sep-18 - Aug-23,2018-09-01,2023-08-31
88.07,13.47,Oct-18 - Sep-23,2018-10-01,2023-09-30
92.56,14.0,Nov-18 - Oct-23,2018-11-01,2023-10-31
96.09,14.42,Dec-18 - Nov-23,2018-12-01,2023-11-30
109.74,15.97,Jan-19 - Dec-23,2019-01-01,2023-12-31
113.62,16.39,Feb-19 - Jan-24,2019-02-01,2024-01-31
119.94,17.07,Mar-19 - Feb-24,2019-03-01,2024-02-29
110.03,16.0,Apr-19 - Mar-24,2019-04-01,2024-03-31
113.85,16.42,May-19 - Apr-24,2019-05-01,2024-04-30
109.81,15.98,Jun-19 - May-24,2019-06-01,2024-05-31
124.6,17.57,Jul-19 - Jun-24,2019-07-01,2024-06-30
147.06,19.83,Aug-19 - Jul-24,2019-08-01,2024-07-31
150.69,20.18,Sep-19 - Aug-24,2019-09-01,2024-08-31
145.61,19.69,Oct-19 - Sep-24,2019-10-01,2024-09-30
122.54,17.35,Nov-19 - Oct-24,2019-11-01,2024-10-31
119.16,16.99,Dec-19 - Nov-24,2019-12-01,2024-11-30
115.59,16.61,Jan-20 - Dec-24,2020-01-01,2024-12-31
108.49,15.83,Feb-20 - Jan-25,2020-02-01,2025-01-31
104.2,15.35,Mar-20 - Feb-25,2020-02-29,2025-02-28
183.2,23.15,Apr-20 - Mar-25,2020-04-01,2025-03-31
157.51,20.83,May-20 - Apr-25,2020-05-01,2025-04-30
172.54,22.2,Jun-20 - May-25,2020-06-01,2025-05-31
160.96,21.15,Jul-20 - Jun-25,2020-07-01,2025-06-30
133.66,18.5,Aug-20 - Jul-25,2020-08-01,2025-07-31
126.11,17.72,Sep-20 - Aug-25,2020-09-01,2025-08-31
130.17,18.14,Oct-20 - Sep-25,2020-10-01,2025-09-30
130.51,18.18,Nov-20 - Oct-25,2020-11-01,2025-10-31
113.28,16.36,Dec-20 - Nov-25,2020-12-01,2025-11-30
97.1,14.54,Jan-21 - Dec-25,2021-01-01,2025-12-31
97.58,14.59,Feb-21 - Jan-26,2021-02-01,2026-01-31
87.57,13.4,Mar-21 - Feb-26,2021-03-01,2026-02-28
64.76,10.5,Apr-21 - Mar-26,2021-04-01,2026-03-31
77.14,12.11,May-21 - Apr-26,2021-05-01,2026-04-30
66.01,10.67,Jun-21 - May-26,2021-06-01,2026-05-31
