abs_val,cagr_val,date_range,start_date,end_date
124.12,17.52,Jun-98 - May-03,1998-06-01,2003-05-31
186.43,23.43,Jul-98 - Jun-03,1998-07-01,2003-06-30
182.71,23.1,Aug-98 - Jul-03,1998-08-01,2003-07-31
237.18,27.52,Sep-98 - Aug-03,1998-09-01,2003-08-31
246.91,28.25,Oct-98 - Sep-03,1998-10-01,2003-09-30
312.09,32.74,Nov-98 - Oct-03,1998-11-01,2003-10-31
358.48,35.6,Dec-98 - Nov-03,1998-12-01,2003-11-30
383.75,37.06,Jan-99 - Dec-03,1999-01-01,2003-12-31
302.55,32.12,Feb-99 - Jan-04,1999-02-01,2004-01-31
323.92,33.49,Mar-99 - Feb-04,1999-03-01,2004-02-29
234.67,27.33,Apr-99 - Mar-04,1999-04-01,2004-03-31
296.73,31.73,May-99 - Apr-04,1999-05-01,2004-04-30
206.33,25.09,Jun-99 - May-04,1999-06-01,2004-05-31
194.75,24.13,Jul-99 - Jun-04,1999-07-01,2004-06-30
185.71,23.36,Aug-99 - Jul-04,1999-08-01,2004-07-31
172.83,22.23,Sep-99 - Aug-04,1999-09-01,2004-08-31
167.96,21.79,Oct-99 - Sep-04,1999-10-01,2004-09-30
176.38,22.55,Nov-99 - Oct-04,1999-11-01,2004-10-31
163.9,21.42,Dec-99 - Nov-04,1999-12-01,2004-11-30
135.42,18.68,Jan-00 - Dec-04,2000-01-01,2004-12-31
114.87,16.53,Feb-00 - Jan-05,2000-02-01,2005-01-31
103.02,15.21,Mar-00 - Feb-05,2000-02-29,2005-02-28
110.64,16.07,Apr-00 - Mar-05,2000-04-01,2005-03-31
154.01,20.49,May-00 - Apr-05,2000-05-01,2005-04-30
194.75,24.13,Jun-00 - May-05,2000-06-01,2005-05-31
159.29,20.99,Jul-00 - Jun-05,2000-07-01,2005-06-30
172.41,22.19,Aug-00 - Jul-05,2000-08-01,2005-07-31
172.16,22.17,Sep-00 - Aug-05,2000-09-01,2005-08-31
215.56,25.84,Oct-00 - Sep-05,2000-10-01,2005-09-30
207.99,25.23,Nov-00 - Oct-05,2000-11-01,2005-10-31
232.89,27.19,Dec-00 - Nov-05,2000-12-01,2005-11-30
263.84,29.47,Jan-01 - Dec-05,2001-01-01,2005-12-31
279.22,30.55,Feb-01 - Jan-06,2001-02-01,2006-01-31
