abs_val,cagr_val,date_range,start_date,end_date
74.82,11.82,Apr-06 - Mar-11,2006-04-01,2011-03-31
49.31,8.35,May-06 - Apr-11,2006-05-01,2011-04-30
77.08,12.11,Jun-06 - May-11,2006-06-01,2011-05-31
83.95,12.96,Jul-06 - Jun-11,2006-07-01,2011-06-30
80.93,12.59,Aug-06 - Jul-11,2006-08-01,2011-07-31
54.22,9.05,Sep-06 - Aug-11,2006-09-01,2011-08-31
44.85,7.69,Oct-06 - Sep-11,2006-10-01,2011-09-30
46.2,7.89,Nov-06 - Oct-11,2006-11-01,2011-10-31
30.39,5.45,Dec-06 - Nov-11,2006-12-01,2011-11-30
23.08,4.24,Jan-07 - Dec-11,2007-01-01,2011-12-31
33.08,5.88,Feb-07 - Jan-12,2007-02-01,2012-01-31
45.11,7.73,Mar-07 - Feb-12,2007-03-01,2012-02-29
43.46,7.48,Apr-07 - Mar-12,2007-04-01,2012-03-31
32.6,5.81,May-07 - Apr-12,2007-05-01,2012-04-30
18.89,3.52,Jun-07 - May-12,2007-06-01,2012-05-31
23.91,4.38,Jul-07 - Jun-12,2007-07-01,2012-06-30
17.71,3.31,Aug-07 - Jul-12,2007-08-01,2012-07-31
19.15,3.57,Sep-07 - Aug-12,2007-09-01,2012-08-31
12.98,2.47,Oct-07 - Sep-12,2007-10-01,2012-09-30
-5.91,-1.21,Nov-07 - Oct-12,2007-11-01,2012-10-31
-3.93,-0.8,Dec-07 - Nov-12,2007-12-01,2012-11-30
-9.79,-2.04,Jan-08 - Dec-12,2008-01-01,2012-12-31
10.0,1.92,Feb-08 - Jan-13,2008-02-01,2013-01-31
2.49,0.49,Mar-08 - Feb-13,2008-02-29,2013-02-28
14.45,2.74,Apr-08 - Mar-13,2008-04-01,2013-03-31
9.08,1.75,May-08 - Apr-13,2008-05-01,2013-04-30
15.97,3.01,Jun-08 - May-13,2008-06-01,2013-05-31
35.88,6.32,Jul-08 - Jun-13,2008-07-01,2013-06-30
26.38,4.79,Aug-08 - Jul-13,2008-08-01,2013-07-31
19.84,3.69,Sep-08 - Aug-13,2008-09-01,2013-08-31
39.0,6.81,Oct-08 - Sep-13,2008-10-01,2013-09-30
96.9,14.51,Nov-08 - Oct-13,2008-11-01,2013-10-31
100.8,14.96,Dec-08 - Nov-13,2008-12-01,2013-11-30
90.12,13.71,Jan-09 - Dec-13,2009-01-01,2013-12-31
90.38,13.74,Feb-09 - Jan-14,2009-02-01,2014-01-31
103.06,15.22,Mar-09 - Feb-14,2009-03-01,2014-02-28
102.33,15.14,Apr-09 - Mar-14,2009-04-01,2014-03-31
82.72,12.81,May-09 - Apr-14,2009-05-01,2014-04-30
67.2,10.83,Jun-09 - May-14,2009-06-01,2014-05-31
77.26,12.13,Jul-09 - Jun-14,2009-07-01,2014-06-30
67.11,10.82,Aug-09 - Jul-14,2009-08-01,2014-07-31
70.12,11.21,Sep-09 - Aug-14,2009-09-01,2014-08-31
61.7,10.09,Oct-09 - Sep-14,2009-10-01,2014-09-30
76.94,12.09,Nov-09 - Oct-14,2009-11-01,2014-10-31
75.41,11.89,Dec-09 - Nov-14,2009-12-01,2014-11-30
65.11,10.55,Jan-10 - Dec-14,2010-01-01,2014-12-31
87.36,13.38,Feb-10 - Jan-15,2010-02-01,2015-01-31
88.37,13.5,Mar-10 - Feb-15,2010-03-01,2015-02-28
72.01,11.46,Apr-10 - Mar-15,2010-04-01,2015-03-31
62.39,10.18,May-10 - Apr-15,2010-05-01,2015-04-30
74.98,11.84,Jun-10 - May-15,2010-06-01,2015-05-31
67.05,10.81,Jul-10 - Jun-15,2010-07-01,2015-06-30
67.3,10.84,Aug-10 - Jul-15,2010-08-01,2015-07-31
56.26,9.34,Sep-10 - Aug-15,2010-09-01,2015-08-31
43.85,7.54,Oct-10 - Sep-15,2010-10-01,2015-09-30
44.77,7.68,Nov-10 - Oct-15,2010-11-01,2015-10-31
46.66,7.96,Dec-10 - Nov-15,2010-12-01,2015-11-30
44.27,7.61,Jan-11 - Dec-15,2011-01-01,2015-12-31
55.87,9.28,Feb-11 - Jan-16,2011-02-01,2016-01-31
50.95,8.58,Mar-11 - Feb-16,2011-03-01,2016-02-29
54.82,9.14,Apr-11 - Mar-16,2011-04-01,2016-03-31
58.51,9.65,May-11 - Apr-16,2011-05-01,2016-04-30
69.25,11.1,Jun-11 - May-16,2011-06-01,2016-05-31
68.82,11.04,Jul-11 - Jun-16,2011-07-01,2016-06-30
79.66,12.43,Aug-11 - Jul-16,2011-08-01,2016-07-31
98.92,14.75,Sep-11 - Aug-16,2011-09-01,2016-08-31
97.94,14.63,Oct-11 - Sep-16,2011-10-01,2016-09-30
88.61,13.53,Nov-11 - Oct-16,2011-11-01,2016-10-31
91.86,13.92,Dec-11 - Nov-16,2011-12-01,2016-11-30
100.67,14.95,Jan-12 - Dec-16,2012-01-01,2016-12-31
92.43,13.99,Feb-12 - Jan-17,2012-02-01,2017-01-31
96.89,14.51,Mar-12 - Feb-17,2012-02-29,2017-02-28
106.07,15.56,Apr-12 - Mar-17,2012-04-01,2017-03-31
112.52,16.27,May-12 - Apr-17,2012-05-01,2017-04-30
132.59,18.39,Jun-12 - May-17,2012-06-01,2017-05-31
115.09,16.55,Jul-12 - Jun-17,2012-07-01,2017-06-30
124.8,17.59,Aug-12 - Jul-17,2012-08-01,2017-07-31
118.39,16.91,Sep-12 - Aug-17,2012-09-01,2017-08-31
101.85,15.08,Oct-12 - Sep-17,2012-10-01,2017-09-30
113.94,16.43,Nov-12 - Oct-17,2012-11-01,2017-10-31
104.34,15.36,Dec-12 - Nov-17,2012-12-01,2017-11-30
109.91,15.99,Jan-13 - Dec-17,2013-01-01,2017-12-31
110.64,16.07,Feb-13 - Jan-18,2013-02-01,2018-01-31
113.55,16.39,Mar-13 - Feb-18,2013-03-01,2018-02-28
104.85,15.42,Apr-13 - Mar-18,2013-04-01,2018-03-31
106.98,15.66,May-13 - Apr-18,2013-05-01,2018-04-30
99.1,14.77,Jun-13 - May-18,2013-06-01,2018-05-31
102.24,15.13,Jul-13 - Jun-18,2013-07-01,2018-06-30
118.54,16.92,Aug-13 - Jul-18,2013-08-01,2018-07-31
131.22,18.25,Sep-13 - Aug-18,2013-09-01,2018-08-31
108.87,15.87,Oct-13 - Sep-18,2013-10-01,2018-09-30
79.41,12.4,Nov-13 - Oct-18,2013-11-01,2018-10-31
90.1,13.71,Dec-13 - Nov-18,2013-12-01,2018-11-30
85.71,13.18,Jan-14 - Dec-18,2014-01-01,2018-12-31
93.01,14.06,Feb-14 - Jan-19,2014-02-01,2019-01-31
82.62,12.8,Mar-14 - Feb-19,2014-03-01,2019-02-28
86.86,13.32,Apr-14 - Mar-19,2014-04-01,2019-03-31
87.76,13.43,May-14 - Apr-19,2014-05-01,2019-04-30
75.78,11.94,Jun-14 - May-19,2014-06-01,2019-05-31
65.48,10.6,Jul-14 - Jun-19,2014-07-01,2019-06-30
53.89,9.0,Aug-14 - Jul-19,2014-08-01,2019-07-31
45.92,7.85,Sep-14 - Aug-19,2014-09-01,2019-08-31
49.3,8.35,Oct-14 - Sep-19,2014-10-01,2019-09-30
48.09,8.17,Nov-14 - Oct-19,2014-11-01,2019-10-31
43.43,7.48,Dec-14 - Nov-19,2014-12-01,2019-11-30
48.26,8.19,Jan-15 - Dec-19,2015-01-01,2019-12-31
37.09,6.51,Feb-15 - Jan-20,2015-02-01,2020-01-31
28.89,5.21,Mar-15 - Feb-20,2015-03-01,2020-02-29
3.24,0.64,Apr-15 - Mar-20,2015-04-01,2020-03-31
19.41,3.61,May-15 - Apr-20,2015-05-01,2020-04-30
11.97,2.29,Jun-15 - May-20,2015-06-01,2020-05-31
19.73,3.67,Jul-15 - Jun-20,2015-07-01,2020-06-30
24.2,4.43,Aug-15 - Jul-20,2015-08-01,2020-07-31
34.22,6.06,Sep-15 - Aug-20,2015-09-01,2020-08-31
35.07,6.2,Oct-15 - Sep-20,2015-10-01,2020-09-30
37.01,6.5,Nov-15 - Oct-20,2015-11-01,2020-10-31
54.65,9.11,Dec-15 - Nov-20,2015-12-01,2020-11-30
64.67,10.49,Jan-16 - Dec-20,2016-01-01,2020-12-31
69.09,11.08,Feb-16 - Jan-21,2016-02-01,2021-01-31
91.21,13.84,Mar-16 - Feb-21,2016-02-29,2021-02-28
74.96,11.84,Apr-16 - Mar-21,2016-04-01,2021-03-31
75.4,11.89,May-16 - Apr-21,2016-05-01,2021-04-30
80.27,12.51,Jun-16 - May-21,2016-06-01,2021-05-31
80.62,12.55,Jul-16 - Jun-21,2016-07-01,2021-06-30
72.83,11.56,Aug-16 - Jul-21,2016-08-01,2021-07-31
81.46,12.66,Sep-16 - Aug-21,2016-09-01,2021-08-31
87.78,13.43,Oct-16 - Sep-21,2016-10-01,2021-09-30
84.88,13.08,Nov-16 - Oct-21,2016-11-01,2021-10-31
87.84,13.44,Dec-16 - Nov-21,2016-12-01,2021-11-30
93.97,14.17,Jan-17 - Dec-21,2017-01-01,2021-12-31
81.88,12.71,Feb-17 - Jan-22,2017-02-01,2022-01-31
66.1,10.68,Mar-17 - Feb-22,2017-03-01,2022-02-28
64.11,10.41,Apr-17 - Mar-22,2017-04-01,2022-03-31
59.01,9.72,May-17 - Apr-22,2017-05-01,2022-04-30
50.19,8.48,Jun-17 - May-22,2017-06-01,2022-05-31
45.56,7.8,Jul-17 - Jun-22,2017-07-01,2022-06-30
48.15,8.18,Aug-17 - Jul-22,2017-08-01,2022-07-31
56.6,9.39,Sep-17 - Aug-22,2017-09-01,2022-08-31
54.0,9.02,Oct-17 - Sep-22,2017-10-01,2022-09-30
55.22,9.19,Nov-17 - Oct-22,2017-11-01,2022-10-31
63.09,10.28,Dec-17 - Nov-22,2017-12-01,2022-11-30
53.57,8.96,Jan-18 - Dec-22,2018-01-01,2022-12-31
45.91,7.85,Feb-18 - Jan-23,2018-02-01,2023-01-31
50.01,8.45,Mar-18 - Feb-23,2018-03-01,2023-02-28
57.2,9.47,Apr-18 - Mar-23,2018-04-01,2023-03-31
52.97,8.87,May-18 - Apr-23,2018-05-01,2023-04-30
62.15,10.15,Jun-18 - May-23,2018-06-01,2023-05-31
67.66,10.89,Jul-18 - Jun-23,2018-07-01,2023-06-30
61.61,10.08,Aug-18 - Jul-23,2018-08-01,2023-07-31
57.32,9.49,Sep-18 - Aug-23,2018-09-01,2023-08-31
68.43,10.99,Oct-18 - Sep-23,2018-10-01,2023-09-30
73.04,11.59,Nov-18 - Oct-23,2018-11-01,2023-10-31
77.06,12.11,Dec-18 - Nov-23,2018-12-01,2023-11-30
90.65,13.77,Jan-19 - Dec-23,2019-01-01,2023-12-31
86.47,13.27,Feb-19 - Jan-24,2019-02-01,2024-01-31
92.62,14.01,Mar-19 - Feb-24,2019-03-01,2024-02-29
83.19,12.87,Apr-19 - Mar-24,2019-04-01,2024-03-31
84.26,13.0,May-19 - Apr-24,2019-05-01,2024-04-30
77.55,12.17,Jun-19 - May-24,2019-06-01,2024-05-31
89.95,13.69,Jul-19 - Jun-24,2019-07-01,2024-06-30
105.58,15.5,Aug-19 - Jul-24,2019-08-01,2024-07-31
111.64,16.18,Sep-19 - Aug-24,2019-09-01,2024-08-31
108.31,15.81,Oct-19 - Sep-24,2019-10-01,2024-09-30
85.45,13.15,Nov-19 - Oct-24,2019-11-01,2024-10-31
85.05,13.1,Dec-19 - Nov-24,2019-12-01,2024-11-30
82.11,12.74,Jan-20 - Dec-24,2020-01-01,2024-12-31
79.23,12.38,Feb-20 - Jan-25,2020-02-01,2025-01-31
76.78,12.07,Mar-20 - Feb-25,2020-02-29,2025-02-28
143.39,19.47,Apr-20 - Mar-25,2020-04-01,2025-03-31
124.4,17.55,May-20 - Apr-25,2020-05-01,2025-04-30
135.06,18.64,Jun-20 - May-25,2020-06-01,2025-05-31
128.39,17.96,Jul-20 - Jun-25,2020-07-01,2025-06-30
108.82,15.87,Aug-20 - Jul-25,2020-08-01,2025-07-31
101.87,15.08,Sep-20 - Aug-25,2020-09-01,2025-08-31
101.08,14.99,Oct-20 - Sep-25,2020-10-01,2025-09-30
102.98,15.21,Nov-20 - Oct-25,2020-11-01,2025-10-31
86.63,13.29,Dec-20 - Nov-25,2020-12-01,2025-11-30
72.49,11.52,Jan-21 - Dec-25,2021-01-01,2025-12-31
68.19,10.96,Feb-21 - Jan-26,2021-02-01,2026-01-31
59.55,9.79,Mar-21 - Feb-26,2021-03-01,2026-02-28
41.14,7.13,Apr-21 - Mar-26,2021-04-01,2026-03-31
51.48,8.66,May-21 - Apr-26,2021-05-01,2026-04-30
40.85,7.09,Jun-21 - May-26,2021-06-01,2026-05-31
40.93,7.1,Jul-21 - Jun-26,2021-07-01,2026-06-30
44.54,7.65,Aug-21 - Jul-26,2021-08-01,2026-07-31
