abs_val,cagr_val,date_range,start_date,end_date
62.81,17.64,Jun-08 - May-11,2008-06-01,2011-05-31
83.9,22.52,Jul-08 - Jun-11,2008-07-01,2011-06-30
72.47,19.92,Aug-08 - Jul-11,2008-08-01,2011-07-31
55.82,15.93,Sep-08 - Aug-11,2008-09-01,2011-08-31
71.43,19.68,Oct-08 - Sep-11,2008-10-01,2011-09-30
132.13,32.41,Nov-08 - Oct-11,2008-11-01,2011-10-31
120.15,30.09,Dec-08 - Nov-11,2008-12-01,2011-11-30
103.08,26.63,Jan-09 - Dec-11,2009-01-01,2011-12-31
122.83,30.61,Feb-09 - Jan-12,2009-02-01,2012-01-31
139.48,33.79,Mar-09 - Feb-12,2009-03-01,2012-02-29
117.33,29.53,Apr-09 - Mar-12,2009-04-01,2012-03-31
85.73,22.92,May-09 - Apr-12,2009-05-01,2012-04-30
42.26,12.47,Jun-09 - May-12,2009-06-01,2012-05-31
51.12,14.75,Jul-09 - Jun-12,2009-07-01,2012-06-30
36.95,11.05,Aug-09 - Jul-12,2009-08-01,2012-07-31
35.67,10.7,Sep-09 - Aug-12,2009-09-01,2012-08-31
35.49,10.65,Oct-09 - Sep-12,2009-10-01,2012-09-30
39.94,11.85,Nov-09 - Oct-12,2009-11-01,2012-10-31
37.95,11.32,Dec-09 - Nov-12,2009-12-01,2012-11-30
34.67,10.43,Jan-10 - Dec-12,2010-01-01,2012-12-31
41.98,12.39,Feb-10 - Jan-13,2010-02-01,2013-01-31
34.31,10.33,Mar-10 - Feb-13,2010-03-01,2013-02-28
24.3,7.52,Apr-10 - Mar-13,2010-04-01,2013-03-31
28.06,8.59,May-10 - Apr-13,2010-05-01,2013-04-30
32.1,9.72,Jun-10 - May-13,2010-06-01,2013-05-31
22.52,7.0,Jul-10 - Jun-13,2010-07-01,2013-06-30
17.47,5.51,Aug-10 - Jul-13,2010-08-01,2013-07-31
14.04,4.48,Sep-10 - Aug-13,2010-09-01,2013-08-31
9.16,2.96,Oct-10 - Sep-13,2010-10-01,2013-09-30
16.72,5.29,Nov-10 - Oct-13,2010-11-01,2013-10-31
18.96,5.96,Dec-10 - Nov-13,2010-12-01,2013-11-30
16.81,5.32,Jan-11 - Dec-13,2011-01-01,2013-12-31
23.35,7.25,Feb-11 - Jan-14,2011-02-01,2014-01-31
31.32,9.51,Mar-11 - Feb-14,2011-03-01,2014-02-28
27.84,8.53,Apr-11 - Mar-14,2011-04-01,2014-03-31
28.85,8.82,May-11 - Apr-14,2011-05-01,2014-04-30
45.74,13.38,Jun-11 - May-14,2011-06-01,2014-05-31
51.5,14.85,Jul-11 - Jun-14,2011-07-01,2014-06-30
54.72,15.66,Aug-11 - Jul-14,2011-08-01,2014-07-31
75.61,20.65,Sep-11 - Aug-14,2011-09-01,2014-08-31
77.78,21.14,Oct-11 - Sep-14,2011-10-01,2014-09-30
75.92,20.72,Nov-11 - Oct-14,2011-11-01,2014-10-31
95.86,25.12,Dec-11 - Nov-14,2011-12-01,2014-11-30
97.18,25.4,Jan-12 - Dec-14,2012-01-01,2014-12-31
90.95,24.06,Feb-12 - Jan-15,2012-02-01,2015-01-31
82.85,22.28,Mar-12 - Feb-15,2012-02-29,2015-02-28
80.86,21.84,Apr-12 - Mar-15,2012-04-01,2015-03-31
77.26,21.02,May-12 - Apr-15,2012-05-01,2015-04-30
92.66,24.43,Jun-12 - May-15,2012-06-01,2015-05-31
78.29,21.26,Jul-12 - Jun-15,2012-07-01,2015-06-30
87.07,23.22,Aug-12 - Jul-15,2012-08-01,2015-07-31
75.12,20.54,Sep-12 - Aug-15,2012-09-01,2015-08-31
60.74,17.14,Oct-12 - Sep-15,2012-10-01,2015-09-30
65.42,18.27,Nov-12 - Oct-15,2012-11-01,2015-10-31
56.93,16.21,Dec-12 - Nov-15,2012-12-01,2015-11-30
55.19,15.78,Jan-13 - Dec-15,2013-01-01,2015-12-31
44.54,13.07,Feb-13 - Jan-16,2013-02-01,2016-01-31
39.38,11.7,Mar-13 - Feb-16,2013-03-01,2016-02-29
55.92,15.96,Apr-13 - Mar-16,2013-04-01,2016-03-31
54.32,15.56,May-13 - Apr-16,2013-05-01,2016-04-30
57.38,16.32,Jun-13 - May-16,2013-06-01,2016-05-31
67.52,18.76,Jul-13 - Jun-16,2013-07-01,2016-06-30
77.95,21.18,Aug-13 - Jul-16,2013-08-01,2016-07-31
84.1,22.56,Sep-13 - Aug-16,2013-09-01,2016-08-31
73.79,20.23,Oct-13 - Sep-16,2013-10-01,2016-09-30
60.6,17.11,Nov-13 - Oct-16,2013-11-01,2016-10-31
56.31,16.05,Dec-13 - Nov-16,2013-12-01,2016-11-30
51.7,14.9,Jan-14 - Dec-16,2014-01-01,2016-12-31
64.03,17.93,Feb-14 - Jan-17,2014-02-01,2017-01-31
65.58,18.3,Mar-14 - Feb-17,2014-03-01,2017-02-28
58.76,16.66,Apr-14 - Mar-17,2014-04-01,2017-03-31
61.91,17.42,May-14 - Apr-17,2014-05-01,2017-04-30
50.76,14.66,Jun-14 - May-17,2014-06-01,2017-05-31
41.39,12.24,Jul-14 - Jun-17,2014-07-01,2017-06-30
47.91,13.94,Aug-14 - Jul-17,2014-08-01,2017-07-31
41.96,12.39,Sep-14 - Aug-17,2014-09-01,2017-08-31
39.43,11.72,Oct-14 - Sep-17,2014-10-01,2017-09-30
40.08,11.89,Nov-14 - Oct-17,2014-11-01,2017-10-31
35.03,10.53,Dec-14 - Nov-17,2014-12-01,2017-11-30
42.72,12.59,Jan-15 - Dec-17,2015-01-01,2017-12-31
37.49,11.2,Feb-15 - Jan-18,2015-02-01,2018-01-31
31.52,9.56,Mar-15 - Feb-18,2015-03-01,2018-02-28
31.07,9.44,Apr-15 - Mar-18,2015-04-01,2018-03-31
41.77,12.34,May-15 - Apr-18,2015-05-01,2018-04-30
37.34,11.16,Jun-15 - May-18,2015-06-01,2018-05-31
36.67,10.97,Jul-15 - Jun-18,2015-07-01,2018-06-30
37.91,11.31,Aug-15 - Jul-18,2015-08-01,2018-07-31
52.53,15.11,Sep-15 - Aug-18,2015-09-01,2018-08-31
43.2,12.71,Oct-15 - Sep-18,2015-10-01,2018-09-30
36.63,10.96,Nov-15 - Oct-18,2015-11-01,2018-10-31
39.2,11.66,Dec-15 - Nov-18,2015-12-01,2018-11-30
41.86,12.36,Jan-16 - Dec-18,2016-01-01,2018-12-31
46.48,13.57,Feb-16 - Jan-19,2016-02-01,2019-01-31
59.65,16.87,Mar-16 - Feb-19,2016-02-29,2019-02-28
53.31,15.31,Apr-16 - Mar-19,2016-04-01,2019-03-31
50.11,14.5,May-16 - Apr-19,2016-05-01,2019-04-30
48.07,13.98,Jun-16 - May-19,2016-06-01,2019-05-31
43.19,12.71,Jul-16 - Jun-19,2016-07-01,2019-06-30
28.7,8.77,Aug-16 - Jul-19,2016-08-01,2019-07-31
24.95,7.71,Sep-16 - Aug-19,2016-09-01,2019-08-31
32.67,9.88,Oct-16 - Sep-19,2016-10-01,2019-09-30
34.51,10.39,Nov-16 - Oct-19,2016-11-01,2019-10-31
41.49,12.26,Dec-16 - Nov-19,2016-12-01,2019-11-30
44.54,13.07,Jan-17 - Dec-19,2017-01-01,2019-12-31
36.77,11.0,Feb-17 - Jan-20,2017-02-01,2020-01-31
22.67,7.05,Mar-17 - Feb-20,2017-03-01,2020-02-29
-7.43,-2.54,Apr-17 - Mar-20,2017-04-01,2020-03-31
3.31,1.09,May-17 - Apr-20,2017-05-01,2020-04-30
0.11,0.04,Jun-17 - May-20,2017-06-01,2020-05-31
6.55,2.14,Jul-17 - Jun-20,2017-07-01,2020-06-30
6.71,2.19,Aug-17 - Jul-20,2017-08-01,2020-07-31
10.82,3.48,Sep-17 - Aug-20,2017-09-01,2020-08-31
8.94,2.89,Oct-17 - Sep-20,2017-10-01,2020-09-30
5.54,1.81,Nov-17 - Oct-20,2017-11-01,2020-10-31
17.83,5.62,Dec-17 - Nov-20,2017-12-01,2020-11-30
23.57,7.31,Jan-18 - Dec-20,2018-01-01,2020-12-31
19.63,6.16,Feb-18 - Jan-21,2018-02-01,2021-01-31
34.25,10.32,Mar-18 - Feb-21,2018-03-01,2021-02-28
38.79,11.55,Apr-18 - Mar-21,2018-04-01,2021-03-31
32.57,9.85,May-18 - Apr-21,2018-05-01,2021-04-30
41.46,12.26,Jun-18 - May-21,2018-06-01,2021-05-31
46.09,13.47,Jul-18 - Jun-21,2018-07-01,2021-06-30
41.57,12.29,Aug-18 - Jul-21,2018-08-01,2021-07-31
45.23,13.24,Sep-18 - Aug-21,2018-09-01,2021-08-31
60.08,16.98,Oct-18 - Sep-21,2018-10-01,2021-09-30
67.9,18.85,Nov-18 - Oct-21,2018-11-01,2021-10-31
59.27,16.78,Dec-18 - Nov-21,2018-12-01,2021-11-30
60.92,17.18,Jan-19 - Dec-21,2019-01-01,2021-12-31
65.98,18.4,Feb-19 - Jan-22,2019-02-01,2022-01-31
60.42,17.06,Mar-19 - Feb-22,2019-03-01,2022-02-28
55.44,15.84,Apr-19 - Mar-22,2019-04-01,2022-03-31
51.08,14.75,May-19 - Apr-22,2019-05-01,2022-04-30
45.76,13.38,Jun-19 - May-22,2019-06-01,2022-05-31
39.95,11.86,Jul-19 - Jun-22,2019-07-01,2022-06-30
59.47,16.83,Aug-19 - Jul-22,2019-08-01,2022-07-31
67.1,18.67,Sep-19 - Aug-22,2019-09-01,2022-08-31
54.76,15.67,Oct-19 - Sep-22,2019-10-01,2022-09-30
60.04,16.97,Nov-19 - Oct-22,2019-11-01,2022-10-31
62.95,17.67,Dec-19 - Nov-22,2019-12-01,2022-11-30
56.64,16.14,Jan-20 - Dec-22,2020-01-01,2022-12-31
55.81,15.93,Feb-20 - Jan-23,2020-02-01,2023-01-31
63.55,17.82,Mar-20 - Feb-23,2020-02-29,2023-02-28
112.43,28.55,Apr-20 - Mar-23,2020-04-01,2023-03-31
92.05,24.3,May-20 - Apr-23,2020-05-01,2023-04-30
99.08,25.8,Jun-20 - May-23,2020-06-01,2023-05-31
96.43,25.24,Jul-20 - Jun-23,2020-07-01,2023-06-30
92.77,24.46,Aug-20 - Jul-23,2020-08-01,2023-07-31
84.38,22.62,Sep-20 - Aug-23,2020-09-01,2023-08-31
94.15,24.75,Oct-20 - Sep-23,2020-10-01,2023-09-30
85.08,22.78,Nov-20 - Oct-23,2020-11-01,2023-10-31
77.66,21.12,Dec-20 - Nov-23,2020-12-01,2023-11-30
75.84,20.7,Jan-21 - Dec-23,2021-01-01,2023-12-31
83.09,22.34,Feb-21 - Jan-24,2021-02-01,2024-01-31
74.88,20.48,Mar-21 - Feb-24,2021-03-01,2024-02-29
79.27,21.48,Apr-21 - Mar-24,2021-04-01,2024-03-31
81.87,22.06,May-21 - Apr-24,2021-05-01,2024-04-30
71.34,19.66,Jun-21 - May-24,2021-06-01,2024-05-31
78.8,21.37,Jul-21 - Jun-24,2021-07-01,2024-06-30
83.92,22.52,Aug-21 - Jul-24,2021-08-01,2024-07-31
74.49,20.39,Sep-21 - Aug-24,2021-09-01,2024-08-31
73.08,20.06,Oct-21 - Sep-24,2021-10-01,2024-09-30
60.96,17.19,Nov-21 - Oct-24,2021-11-01,2024-10-31
66.18,18.45,Dec-21 - Nov-24,2021-12-01,2024-11-30
59.09,16.74,Jan-22 - Dec-24,2022-01-01,2024-12-31
55.38,15.82,Feb-22 - Jan-25,2022-02-01,2025-01-31
51.15,14.76,Mar-22 - Feb-25,2022-03-01,2025-02-28
56.94,16.21,Apr-22 - Mar-25,2022-04-01,2025-03-31
65.62,18.31,May-22 - Apr-25,2022-05-01,2025-04-30
72.19,19.86,Jun-22 - May-25,2022-06-01,2025-05-31
84.63,22.68,Jul-22 - Jun-25,2022-07-01,2025-06-30
68.67,19.04,Aug-22 - Jul-25,2022-08-01,2025-07-31
61.34,17.29,Sep-22 - Aug-25,2022-09-01,2025-08-31
67.61,18.79,Oct-22 - Sep-25,2022-10-01,2025-09-30
63.61,17.83,Nov-22 - Oct-25,2022-11-01,2025-10-31
61.98,17.44,Dec-22 - Nov-25,2022-12-01,2025-11-30
65.75,18.34,Jan-23 - Dec-25,2023-01-01,2025-12-31
63.2,17.74,Feb-23 - Jan-26,2023-02-01,2026-01-31
66.75,18.58,Mar-23 - Feb-26,2023-03-01,2026-02-28
47.89,13.93,Apr-23 - Mar-26,2023-04-01,2026-03-31
53.29,15.3,May-23 - Apr-26,2023-05-01,2026-04-30
47.57,13.85,Jun-23 - May-26,2023-06-01,2026-05-31
43.84,12.88,Jul-23 - Jun-26,2023-07-01,2026-06-30
40.97,12.13,Aug-23 - Jul-26,2023-08-01,2026-07-31
