abs_val,cagr_val,date_range,start_date,end_date
50.78,14.67,May-08 - Apr-11,2008-05-01,2011-04-30
55.47,15.85,Jun-08 - May-11,2008-06-01,2011-05-31
90.65,24.0,Jul-08 - Jun-11,2008-07-01,2011-06-30
77.02,20.97,Aug-08 - Jul-11,2008-08-01,2011-07-31
60.4,17.06,Sep-08 - Aug-11,2008-09-01,2011-08-31
80.12,21.67,Oct-08 - Sep-11,2008-10-01,2011-09-30
148.71,35.49,Nov-08 - Oct-11,2008-11-01,2011-10-31
145.91,34.98,Dec-08 - Nov-11,2008-12-01,2011-11-30
107.11,27.47,Jan-09 - Dec-11,2009-01-01,2011-12-31
149.11,35.56,Feb-09 - Jan-12,2009-02-01,2012-01-31
175.04,40.11,Mar-09 - Feb-12,2009-03-01,2012-02-29
148.1,35.38,Apr-09 - Mar-12,2009-04-01,2012-03-31
109.28,27.91,May-09 - Apr-12,2009-05-01,2012-04-30
47.39,13.8,Jun-09 - May-12,2009-06-01,2012-05-31
56.91,16.2,Jul-09 - Jun-12,2009-07-01,2012-06-30
42.65,12.57,Aug-09 - Jul-12,2009-08-01,2012-07-31
37.89,11.3,Sep-09 - Aug-12,2009-09-01,2012-08-31
37.81,11.28,Oct-09 - Sep-12,2009-10-01,2012-09-30
40.82,12.09,Nov-09 - Oct-12,2009-11-01,2012-10-31
34.91,10.5,Dec-09 - Nov-12,2009-12-01,2012-11-30
31.86,9.66,Jan-10 - Dec-12,2010-01-01,2012-12-31
40.3,11.95,Feb-10 - Jan-13,2010-02-01,2013-01-31
30.74,9.35,Mar-10 - Feb-13,2010-03-01,2013-02-28
21.49,6.7,Apr-10 - Mar-13,2010-04-01,2013-03-31
21.48,6.7,May-10 - Apr-13,2010-05-01,2013-04-30
26.59,8.18,Jun-10 - May-13,2010-06-01,2013-05-31
17.67,5.57,Jul-10 - Jun-13,2010-07-01,2013-06-30
14.1,4.49,Aug-10 - Jul-13,2010-08-01,2013-07-31
7.62,2.48,Sep-10 - Aug-13,2010-09-01,2013-08-31
3.69,1.22,Oct-10 - Sep-13,2010-10-01,2013-09-30
12.6,4.03,Nov-10 - Oct-13,2010-11-01,2013-10-31
15.81,5.01,Dec-10 - Nov-13,2010-12-01,2013-11-30
16.68,5.28,Jan-11 - Dec-13,2011-01-01,2013-12-31
25.05,7.74,Feb-11 - Jan-14,2011-02-01,2014-01-31
35.3,10.6,Mar-11 - Feb-14,2011-03-01,2014-02-28
32.56,9.85,Apr-11 - Mar-14,2011-04-01,2014-03-31
33.7,10.17,May-11 - Apr-14,2011-05-01,2014-04-30
48.46,14.08,Jun-11 - May-14,2011-06-01,2014-05-31
58.22,16.53,Jul-11 - Jun-14,2011-07-01,2014-06-30
62.89,17.66,Aug-11 - Jul-14,2011-08-01,2014-07-31
86.11,23.01,Sep-11 - Aug-14,2011-09-01,2014-08-31
93.39,24.59,Oct-11 - Sep-14,2011-10-01,2014-09-30
91.08,24.09,Nov-11 - Oct-14,2011-11-01,2014-10-31
113.95,28.86,Dec-11 - Nov-14,2011-12-01,2014-11-30
121.95,30.44,Jan-12 - Dec-14,2012-01-01,2014-12-31
111.45,28.35,Feb-12 - Jan-15,2012-02-01,2015-01-31
102.29,26.47,Mar-12 - Feb-15,2012-02-29,2015-02-28
100.46,26.09,Apr-12 - Mar-15,2012-04-01,2015-03-31
96.29,25.21,May-12 - Apr-15,2012-05-01,2015-04-30
113.68,28.8,Jun-12 - May-15,2012-06-01,2015-05-31
102.84,26.59,Jul-12 - Jun-15,2012-07-01,2015-06-30
111.04,28.27,Aug-12 - Jul-15,2012-08-01,2015-07-31
97.37,25.44,Sep-12 - Aug-15,2012-09-01,2015-08-31
81.56,22.0,Oct-12 - Sep-15,2012-10-01,2015-09-30
84.22,22.59,Nov-12 - Oct-15,2012-11-01,2015-10-31
75.8,20.69,Dec-12 - Nov-15,2012-12-01,2015-11-30
73.62,20.19,Jan-13 - Dec-15,2013-01-01,2015-12-31
61.39,17.3,Feb-13 - Jan-16,2013-02-01,2016-01-31
57.77,16.42,Mar-13 - Feb-16,2013-03-01,2016-02-29
77.41,21.06,Apr-13 - Mar-16,2013-04-01,2016-03-31
74.9,20.48,May-13 - Apr-16,2013-05-01,2016-04-30
80.69,21.8,Jun-13 - May-16,2013-06-01,2016-05-31
91.37,24.15,Jul-13 - Jun-16,2013-07-01,2016-06-30
105.61,27.16,Aug-13 - Jul-16,2013-08-01,2016-07-31
117.76,29.62,Sep-13 - Aug-16,2013-09-01,2016-08-31
107.16,27.48,Oct-13 - Sep-16,2013-10-01,2016-09-30
91.79,24.24,Nov-13 - Oct-16,2013-11-01,2016-10-31
80.62,21.78,Dec-13 - Nov-16,2013-12-01,2016-11-30
72.25,19.87,Jan-14 - Dec-16,2014-01-01,2016-12-31
86.19,23.02,Feb-14 - Jan-17,2014-02-01,2017-01-31
85.62,22.9,Mar-14 - Feb-17,2014-03-01,2017-02-28
80.83,21.83,Apr-14 - Mar-17,2014-04-01,2017-03-31
83.58,22.44,May-14 - Apr-17,2014-05-01,2017-04-30
72.07,19.83,Jun-14 - May-17,2014-06-01,2017-05-31
58.91,16.69,Jul-14 - Jun-17,2014-07-01,2017-06-30
66.97,18.63,Aug-14 - Jul-17,2014-08-01,2017-07-31
58.21,16.52,Sep-14 - Aug-17,2014-09-01,2017-08-31
52.62,15.13,Oct-14 - Sep-17,2014-10-01,2017-09-30
54.93,15.71,Nov-14 - Oct-17,2014-11-01,2017-10-31
49.26,14.28,Dec-14 - Nov-17,2014-12-01,2017-11-30
56.16,16.02,Jan-15 - Dec-17,2015-01-01,2017-12-31
50.39,14.57,Feb-15 - Jan-18,2015-02-01,2018-01-31
42.72,12.59,Mar-15 - Feb-18,2015-03-01,2018-02-28
38.2,11.39,Apr-15 - Mar-18,2015-04-01,2018-03-31
50.75,14.66,May-15 - Apr-18,2015-05-01,2018-04-30
44.48,13.05,Jun-15 - May-18,2015-06-01,2018-05-31
43.29,12.74,Jul-15 - Jun-18,2015-07-01,2018-06-30
44.93,13.17,Aug-15 - Jul-18,2015-08-01,2018-07-31
59.25,16.78,Sep-15 - Aug-18,2015-09-01,2018-08-31
47.97,13.95,Oct-15 - Sep-18,2015-10-01,2018-09-30
43.45,12.78,Nov-15 - Oct-18,2015-11-01,2018-10-31
49.71,14.4,Dec-15 - Nov-18,2015-12-01,2018-11-30
48.84,14.17,Jan-16 - Dec-18,2016-01-01,2018-12-31
57.15,16.26,Feb-16 - Jan-19,2016-02-01,2019-01-31
70.37,19.43,Mar-16 - Feb-19,2016-02-29,2019-02-28
64.6,18.07,Apr-16 - Mar-19,2016-04-01,2019-03-31
61.61,17.35,May-16 - Apr-19,2016-05-01,2019-04-30
58.13,16.5,Jun-16 - May-19,2016-06-01,2019-05-31
53.73,15.41,Jul-16 - Jun-19,2016-07-01,2019-06-30
37.49,11.2,Aug-16 - Jul-19,2016-08-01,2019-07-31
33.92,10.22,Sep-16 - Aug-19,2016-09-01,2019-08-31
39.65,11.77,Oct-16 - Sep-19,2016-10-01,2019-09-30
42.18,12.45,Nov-16 - Oct-19,2016-11-01,2019-10-31
52.44,15.09,Dec-16 - Nov-19,2016-12-01,2019-11-30
55.22,15.78,Jan-17 - Dec-19,2017-01-01,2019-12-31
45.6,13.34,Feb-17 - Jan-20,2017-02-01,2020-01-31
31.87,9.66,Mar-17 - Feb-20,2017-03-01,2020-02-29
-2.65,-0.89,Apr-17 - Mar-20,2017-04-01,2020-03-31
8.22,2.67,May-17 - Apr-20,2017-05-01,2020-04-30
1.36,0.45,Jun-17 - May-20,2017-06-01,2020-05-31
9.45,3.06,Jul-17 - Jun-20,2017-07-01,2020-06-30
11.25,3.62,Aug-17 - Jul-20,2017-08-01,2020-07-31
16.16,5.12,Sep-17 - Aug-20,2017-09-01,2020-08-31
16.3,5.16,Oct-17 - Sep-20,2017-10-01,2020-09-30
12.45,3.99,Nov-17 - Oct-20,2017-11-01,2020-10-31
23.22,7.21,Dec-17 - Nov-20,2017-12-01,2020-11-30
27.35,8.39,Jan-18 - Dec-20,2018-01-01,2020-12-31
22.91,7.12,Feb-18 - Jan-21,2018-02-01,2021-01-31
38.99,11.6,Mar-18 - Feb-21,2018-03-01,2021-02-28
46.17,13.49,Apr-18 - Mar-21,2018-04-01,2021-03-31
37.39,11.17,May-18 - Apr-21,2018-05-01,2021-04-30
47.46,13.82,Jun-18 - May-21,2018-06-01,2021-05-31
53.28,15.3,Jul-18 - Jun-21,2018-07-01,2021-06-30
47.4,13.81,Aug-18 - Jul-21,2018-08-01,2021-07-31
51.43,14.83,Sep-18 - Aug-21,2018-09-01,2021-08-31
67.14,18.67,Oct-18 - Sep-21,2018-10-01,2021-09-30
72.66,19.97,Nov-18 - Oct-21,2018-11-01,2021-10-31
59.64,16.87,Dec-18 - Nov-21,2018-12-01,2021-11-30
63.72,17.86,Jan-19 - Dec-21,2019-01-01,2021-12-31
63.19,17.73,Feb-19 - Jan-22,2019-02-01,2022-01-31
57.33,16.31,Mar-19 - Feb-22,2019-03-01,2022-02-28
51.3,14.8,Apr-19 - Mar-22,2019-04-01,2022-03-31
48.02,13.97,May-19 - Apr-22,2019-05-01,2022-04-30
41.96,12.39,Jun-19 - May-22,2019-06-01,2022-05-31
36.19,10.85,Jul-19 - Jun-22,2019-07-01,2022-06-30
55.13,15.76,Aug-19 - Jul-22,2019-08-01,2022-07-31
60.31,17.04,Sep-19 - Aug-22,2019-09-01,2022-08-31
51.3,14.8,Oct-19 - Sep-22,2019-10-01,2022-09-30
50.79,14.67,Nov-19 - Oct-22,2019-11-01,2022-10-31
53.51,15.36,Dec-19 - Nov-22,2019-12-01,2022-11-30
47.56,13.85,Jan-20 - Dec-22,2020-01-01,2022-12-31
45.68,13.36,Feb-20 - Jan-23,2020-02-01,2023-01-31
51.59,14.87,Mar-20 - Feb-23,2020-02-29,2023-02-28
97.38,25.44,Apr-20 - Mar-23,2020-04-01,2023-03-31
78.76,21.36,May-20 - Apr-23,2020-05-01,2023-04-30
90.32,23.93,Jun-20 - May-23,2020-06-01,2023-05-31
83.42,22.41,Jul-20 - Jun-23,2020-07-01,2023-06-30
75.35,20.59,Aug-20 - Jul-23,2020-08-01,2023-07-31
67.2,18.69,Sep-20 - Aug-23,2020-09-01,2023-08-31
70.67,19.51,Oct-20 - Sep-23,2020-10-01,2023-09-30
61.52,17.33,Nov-20 - Oct-23,2020-11-01,2023-10-31
55.29,15.8,Dec-20 - Nov-23,2020-12-01,2023-11-30
53.72,15.41,Jan-21 - Dec-23,2021-01-01,2023-12-31
56.04,15.99,Feb-21 - Jan-24,2021-02-01,2024-01-31
46.36,13.54,Mar-21 - Feb-24,2021-03-01,2024-02-29
47.21,13.76,Apr-21 - Mar-24,2021-04-01,2024-03-31
51.48,14.85,May-21 - Apr-24,2021-05-01,2024-04-30
42.94,12.65,Jun-21 - May-24,2021-06-01,2024-05-31
48.93,14.2,Jul-21 - Jun-24,2021-07-01,2024-06-30
53.72,15.41,Aug-21 - Jul-24,2021-08-01,2024-07-31
45.91,13.42,Sep-21 - Aug-24,2021-09-01,2024-08-31
45.41,13.29,Oct-21 - Sep-24,2021-10-01,2024-09-30
35.61,10.69,Nov-21 - Oct-24,2021-11-01,2024-10-31
41.79,12.34,Dec-21 - Nov-24,2021-12-01,2024-11-30
35.61,10.69,Jan-22 - Dec-24,2022-01-01,2024-12-31
33.5,10.11,Feb-22 - Jan-25,2022-02-01,2025-01-31
31.14,9.46,Mar-22 - Feb-25,2022-03-01,2025-02-28
35.16,10.56,Apr-22 - Mar-25,2022-04-01,2025-03-31
41.53,12.27,May-22 - Apr-25,2022-05-01,2025-04-30
49.16,14.26,Jun-22 - May-25,2022-06-01,2025-05-31
60.65,17.12,Jul-22 - Jun-25,2022-07-01,2025-06-30
46.32,13.53,Aug-22 - Jul-25,2022-08-01,2025-07-31
40.62,12.03,Sep-22 - Aug-25,2022-09-01,2025-08-31
44.75,13.12,Oct-22 - Sep-25,2022-10-01,2025-09-30
44.52,13.06,Nov-22 - Oct-25,2022-11-01,2025-10-31
42.45,12.52,Dec-22 - Nov-25,2022-12-01,2025-11-30
47.1,13.73,Jan-23 - Dec-25,2023-01-01,2025-12-31
45.37,13.28,Feb-23 - Jan-26,2023-02-01,2026-01-31
47.45,13.82,Mar-23 - Feb-26,2023-03-01,2026-02-28
30.04,9.15,Apr-23 - Mar-26,2023-04-01,2026-03-31
37.11,11.09,May-23 - Apr-26,2023-05-01,2026-04-30
32.02,9.7,Jun-23 - May-26,2023-06-01,2026-05-31
30.24,9.21,Jul-23 - Jun-26,2023-07-01,2026-06-30
29.72,9.06,Aug-23 - Jul-26,2023-08-01,2026-07-31
