abs_val,cagr_val,date_range,start_date,end_date
-30.93,-11.6,Mar-06 - Feb-09,2006-03-01,2009-02-28
-28.9,-10.75,Apr-06 - Mar-09,2006-04-01,2009-03-31
-20.76,-7.46,May-06 - Apr-09,2006-05-01,2009-04-30
19.47,6.11,Jun-06 - May-09,2006-06-01,2009-05-31
21.09,6.59,Jul-06 - Jun-09,2006-07-01,2009-06-30
31.72,9.62,Aug-06 - Jul-09,2006-08-01,2009-07-31
22.59,7.02,Sep-06 - Aug-09,2006-09-01,2009-08-31
24.45,7.56,Oct-06 - Sep-09,2006-10-01,2009-09-30
12.71,4.07,Nov-06 - Oct-09,2006-11-01,2009-10-31
15.98,5.07,Dec-06 - Nov-09,2006-12-01,2009-11-30
20.67,6.46,Jan-07 - Dec-09,2007-01-01,2009-12-31
13.77,4.39,Feb-07 - Jan-10,2007-02-01,2010-01-31
24.53,7.59,Mar-07 - Feb-10,2007-03-01,2010-02-28
29.36,8.96,Apr-07 - Mar-10,2007-04-01,2010-03-31
22.95,7.13,May-07 - Apr-10,2007-05-01,2010-04-30
12.57,4.03,Jun-07 - May-10,2007-06-01,2010-05-31
17.67,5.57,Jul-07 - Jun-10,2007-07-01,2010-06-30
13.03,4.17,Aug-07 - Jul-10,2007-08-01,2010-07-31
16.03,5.08,Sep-07 - Aug-10,2007-09-01,2010-08-31
14.04,4.48,Oct-07 - Sep-10,2007-10-01,2010-09-30
2.43,0.8,Nov-07 - Oct-10,2007-11-01,2010-10-31
-0.83,-0.28,Dec-07 - Nov-10,2007-12-01,2010-11-30
-5.44,-1.85,Jan-08 - Dec-10,2008-01-01,2010-12-31
1.22,0.41,Feb-08 - Jan-11,2008-02-01,2011-01-31
-3.47,-1.17,Mar-08 - Feb-11,2008-02-29,2011-02-28
18.09,5.7,Apr-08 - Mar-11,2008-04-01,2011-03-31
11.18,3.6,May-08 - Apr-11,2008-05-01,2011-04-30
14.9,4.74,Jun-08 - May-11,2008-06-01,2011-05-31
39.36,11.7,Jul-08 - Jun-11,2008-07-01,2011-06-30
30.9,9.39,Aug-08 - Jul-11,2008-08-01,2011-07-31
18.55,5.83,Sep-08 - Aug-11,2008-09-01,2011-08-31
31.92,9.67,Oct-08 - Sep-11,2008-10-01,2011-09-30
75.46,20.61,Nov-08 - Oct-11,2008-11-01,2011-10-31
79.0,21.42,Dec-08 - Nov-11,2008-12-01,2011-11-30
59.31,16.79,Jan-09 - Dec-11,2009-01-01,2011-12-31
80.76,21.82,Feb-09 - Jan-12,2009-02-01,2012-01-31
97.71,25.51,Mar-09 - Feb-12,2009-03-01,2012-02-29
80.13,21.67,Apr-09 - Mar-12,2009-04-01,2012-03-31
57.78,16.42,May-09 - Apr-12,2009-05-01,2012-04-30
12.63,4.04,Jun-09 - May-12,2009-06-01,2012-05-31
20.17,6.32,Jul-09 - Jun-12,2009-07-01,2012-06-30
12.92,4.13,Aug-09 - Jul-12,2009-08-01,2012-07-31
14.09,4.49,Sep-09 - Aug-12,2009-09-01,2012-08-31
12.93,4.14,Oct-09 - Sep-12,2009-10-01,2012-09-30
21.61,6.74,Nov-09 - Oct-12,2009-11-01,2012-10-31
20.41,6.39,Dec-09 - Nov-12,2009-12-01,2012-11-30
17.2,5.43,Jan-10 - Dec-12,2010-01-01,2012-12-31
25.24,7.79,Feb-10 - Jan-13,2010-02-01,2013-01-31
21.12,6.59,Mar-10 - Feb-13,2010-03-01,2013-02-28
14.53,4.62,Apr-10 - Mar-13,2010-04-01,2013-03-31
