abs_val,cagr_val,date_range,start_date,end_date
16.78,5.31,Sep-09 - Aug-12,2009-09-01,2012-08-31
15.83,5.02,Oct-09 - Sep-12,2009-10-01,2012-09-30
21.76,6.78,Nov-09 - Oct-12,2009-11-01,2012-10-31
18.87,5.93,Dec-09 - Nov-12,2009-12-01,2012-11-30
14.22,4.53,Jan-10 - Dec-12,2010-01-01,2012-12-31
24.05,7.45,Feb-10 - Jan-13,2010-02-01,2013-01-31
15.58,4.95,Mar-10 - Feb-13,2010-03-01,2013-02-28
9.52,3.08,Apr-10 - Mar-13,2010-04-01,2013-03-31
14.38,4.58,May-10 - Apr-13,2010-05-01,2013-04-30
17.57,5.55,Jun-10 - May-13,2010-06-01,2013-05-31
11.06,3.56,Jul-10 - Jun-13,2010-07-01,2013-06-30
7.3,2.38,Aug-10 - Jul-13,2010-08-01,2013-07-31
1.4,0.47,Sep-10 - Aug-13,2010-09-01,2013-08-31
-3.62,-1.22,Oct-10 - Sep-13,2010-10-01,2013-09-30
5.1,1.67,Nov-10 - Oct-13,2010-11-01,2013-10-31
6.57,2.14,Dec-10 - Nov-13,2010-12-01,2013-11-30
6.01,1.96,Jan-11 - Dec-13,2011-01-01,2013-12-31
14.6,4.65,Feb-11 - Jan-14,2011-02-01,2014-01-31
20.15,6.31,Mar-11 - Feb-14,2011-03-01,2014-02-28
18.17,5.72,Apr-11 - Mar-14,2011-04-01,2014-03-31
18.46,5.81,May-11 - Apr-14,2011-05-01,2014-04-30
29.53,9.01,Jun-11 - May-14,2011-06-01,2014-05-31
37.06,11.08,Jul-11 - Jun-14,2011-07-01,2014-06-30
45.0,13.19,Aug-11 - Jul-14,2011-08-01,2014-07-31
62.24,17.5,Sep-11 - Aug-14,2011-09-01,2014-08-31
67.98,18.87,Oct-11 - Sep-14,2011-10-01,2014-09-30
64.75,18.11,Nov-11 - Oct-14,2011-11-01,2014-10-31
86.03,22.99,Dec-11 - Nov-14,2011-12-01,2014-11-30
89.42,23.73,Jan-12 - Dec-14,2012-01-01,2014-12-31
84.27,22.6,Feb-12 - Jan-15,2012-02-01,2015-01-31
82.95,22.3,Mar-12 - Feb-15,2012-02-29,2015-02-28
83.59,22.45,Apr-12 - Mar-15,2012-04-01,2015-03-31
76.88,20.94,May-12 - Apr-15,2012-05-01,2015-04-30
95.93,25.13,Jun-12 - May-15,2012-06-01,2015-05-31
81.49,21.98,Jul-12 - Jun-15,2012-07-01,2015-06-30
88.01,23.42,Aug-12 - Jul-15,2012-08-01,2015-07-31
74.59,20.41,Sep-12 - Aug-15,2012-09-01,2015-08-31
64.03,17.93,Oct-12 - Sep-15,2012-10-01,2015-09-30
65.63,18.32,Nov-12 - Oct-15,2012-11-01,2015-10-31
56.44,16.09,Dec-12 - Nov-15,2012-12-01,2015-11-30
59.32,16.79,Jan-13 - Dec-15,2013-01-01,2015-12-31
47.75,13.9,Feb-13 - Jan-16,2013-02-01,2016-01-31
44.17,12.97,Mar-13 - Feb-16,2013-03-01,2016-02-29
57.42,16.33,Apr-13 - Mar-16,2013-04-01,2016-03-31
53.41,15.33,May-13 - Apr-16,2013-05-01,2016-04-30
58.3,16.54,Jun-13 - May-16,2013-06-01,2016-05-31
63.73,17.86,Jul-13 - Jun-16,2013-07-01,2016-06-30
75.59,20.64,Aug-13 - Jul-16,2013-08-01,2016-07-31
88.04,23.43,Sep-13 - Aug-16,2013-09-01,2016-08-31
77.56,21.09,Oct-13 - Sep-16,2013-10-01,2016-09-30
61.7,17.37,Nov-13 - Oct-16,2013-11-01,2016-10-31
55.33,15.81,Dec-13 - Nov-16,2013-12-01,2016-11-30
49.93,14.45,Jan-14 - Dec-16,2014-01-01,2016-12-31
61.64,17.36,Feb-14 - Jan-17,2014-02-01,2017-01-31
62.1,17.47,Mar-14 - Feb-17,2014-03-01,2017-02-28
58.16,16.51,Apr-14 - Mar-17,2014-04-01,2017-03-31
61.86,17.41,May-14 - Apr-17,2014-05-01,2017-04-30
57.0,16.22,Jun-14 - May-17,2014-06-01,2017-05-31
44.99,13.18,Jul-14 - Jun-17,2014-07-01,2017-06-30
48.18,14.01,Aug-14 - Jul-17,2014-08-01,2017-07-31
40.78,12.08,Sep-14 - Aug-17,2014-09-01,2017-08-31
35.66,10.7,Oct-14 - Sep-17,2014-10-01,2017-09-30
35.75,10.73,Nov-14 - Oct-17,2014-11-01,2017-10-31
31.33,9.51,Dec-14 - Nov-17,2014-12-01,2017-11-30
37.92,11.31,Jan-15 - Dec-17,2015-01-01,2017-12-31
34.58,10.41,Feb-15 - Jan-18,2015-02-01,2018-01-31
26.05,8.02,Mar-15 - Feb-18,2015-03-01,2018-02-28
24.38,7.54,Apr-15 - Mar-18,2015-04-01,2018-03-31
37.54,11.21,May-15 - Apr-18,2015-05-01,2018-04-30
30.62,9.31,Jun-15 - May-18,2015-06-01,2018-05-31
30.79,9.36,Jul-15 - Jun-18,2015-07-01,2018-06-30
34.94,10.5,Aug-15 - Jul-18,2015-08-01,2018-07-31
44.29,13.0,Sep-15 - Aug-18,2015-09-01,2018-08-31
32.02,9.7,Oct-15 - Sep-18,2015-10-01,2018-09-30
25.11,7.75,Nov-15 - Oct-18,2015-11-01,2018-10-31
33.19,10.02,Dec-15 - Nov-18,2015-12-01,2018-11-30
31.31,9.5,Jan-16 - Dec-18,2016-01-01,2018-12-31
36.98,11.06,Feb-16 - Jan-19,2016-02-01,2019-01-31
48.73,14.15,Mar-16 - Feb-19,2016-02-29,2019-02-28
44.25,12.99,Apr-16 - Mar-19,2016-04-01,2019-03-31
42.67,12.57,May-16 - Apr-19,2016-05-01,2019-04-30
37.16,11.11,Jun-16 - May-19,2016-06-01,2019-05-31
34.32,10.34,Jul-16 - Jun-19,2016-07-01,2019-06-30
22.73,7.06,Aug-16 - Jul-19,2016-08-01,2019-07-31
19.56,6.14,Sep-16 - Aug-19,2016-09-01,2019-08-31
25.19,7.78,Oct-16 - Sep-19,2016-10-01,2019-09-30
28.58,8.74,Nov-16 - Oct-19,2016-11-01,2019-10-31
37.96,11.32,Dec-16 - Nov-19,2016-12-01,2019-11-30
41.19,12.19,Jan-17 - Dec-19,2017-01-01,2019-12-31
35.66,10.7,Feb-17 - Jan-20,2017-02-01,2020-01-31
28.23,8.64,Mar-17 - Feb-20,2017-03-01,2020-02-29
-6.2,-2.11,Apr-17 - Mar-20,2017-04-01,2020-03-31
6.95,2.26,May-17 - Apr-20,2017-05-01,2020-04-30
0.89,0.29,Jun-17 - May-20,2017-06-01,2020-05-31
7.08,2.31,Jul-17 - Jun-20,2017-07-01,2020-06-30
9.65,3.12,Aug-17 - Jul-20,2017-08-01,2020-07-31
12.51,4.01,Sep-17 - Aug-20,2017-09-01,2020-08-31
14.17,4.52,Oct-17 - Sep-20,2017-10-01,2020-09-30
11.86,3.81,Nov-17 - Oct-20,2017-11-01,2020-10-31
20.79,6.5,Dec-17 - Nov-20,2017-12-01,2020-11-30
25.47,7.86,Jan-18 - Dec-20,2018-01-01,2020-12-31
17.31,5.46,Feb-18 - Jan-21,2018-02-01,2021-01-31
30.65,9.32,Mar-18 - Feb-21,2018-03-01,2021-02-28
32.81,9.92,Apr-18 - Mar-21,2018-04-01,2021-03-31
27.98,8.57,May-18 - Apr-21,2018-05-01,2021-04-30
38.97,11.59,Jun-18 - May-21,2018-06-01,2021-05-31
42.06,12.41,Jul-18 - Jun-21,2018-07-01,2021-06-30
40.07,11.89,Aug-18 - Jul-21,2018-08-01,2021-07-31
47.06,13.72,Sep-18 - Aug-21,2018-09-01,2021-08-31
64.19,17.97,Oct-18 - Sep-21,2018-10-01,2021-09-30
76.14,20.77,Nov-18 - Oct-21,2018-11-01,2021-10-31
62.64,17.6,Dec-18 - Nov-21,2018-12-01,2021-11-30
67.02,18.65,Jan-19 - Dec-21,2019-01-01,2021-12-31
66.97,18.64,Feb-19 - Jan-22,2019-02-01,2022-01-31
58.47,16.59,Mar-19 - Feb-22,2019-03-01,2022-02-28
52.7,15.15,Apr-19 - Mar-22,2019-04-01,2022-03-31
47.25,13.77,May-19 - Apr-22,2019-05-01,2022-04-30
41.17,12.18,Jun-19 - May-22,2019-06-01,2022-05-31
34.85,10.48,Jul-19 - Jun-22,2019-07-01,2022-06-30
54.65,15.64,Aug-19 - Jul-22,2019-08-01,2022-07-31
60.08,16.98,Sep-19 - Aug-22,2019-09-01,2022-08-31
50.33,14.56,Oct-19 - Sep-22,2019-10-01,2022-09-30
52.18,15.02,Nov-19 - Oct-22,2019-11-01,2022-10-31
53.5,15.36,Dec-19 - Nov-22,2019-12-01,2022-11-30
46.64,13.61,Jan-20 - Dec-22,2020-01-01,2022-12-31
39.99,11.87,Feb-20 - Jan-23,2020-02-01,2023-01-31
44.85,13.15,Mar-20 - Feb-23,2020-02-29,2023-02-28
91.04,24.08,Apr-20 - Mar-23,2020-04-01,2023-03-31
70.84,19.54,May-20 - Apr-23,2020-05-01,2023-04-30
83.53,22.43,Jun-20 - May-23,2020-06-01,2023-05-31
82.21,22.14,Jul-20 - Jun-23,2020-07-01,2023-06-30
73.5,20.16,Aug-20 - Jul-23,2020-08-01,2023-07-31
69.75,19.29,Sep-20 - Aug-23,2020-09-01,2023-08-31
71.11,19.61,Oct-20 - Sep-23,2020-10-01,2023-09-30
64.02,17.93,Nov-20 - Oct-23,2020-11-01,2023-10-31
61.22,17.26,Dec-20 - Nov-23,2020-12-01,2023-11-30
64.3,18.0,Jan-21 - Dec-23,2021-01-01,2023-12-31
69.59,19.25,Feb-21 - Jan-24,2021-02-01,2024-01-31
64.09,17.95,Mar-21 - Feb-24,2021-03-01,2024-02-29
