abs_val,cagr_val,date_range,start_date,end_date
72.15,11.48,Mar-12 - Feb-17,2012-02-29,2017-02-28
84.13,12.99,Apr-12 - Mar-17,2012-04-01,2017-03-31
93.81,14.15,May-12 - Apr-17,2012-05-01,2017-04-30
109.88,15.98,Jun-12 - May-17,2012-06-01,2017-05-31
90.73,13.78,Jul-12 - Jun-17,2012-07-01,2017-06-30
103.83,15.31,Aug-12 - Jul-17,2012-08-01,2017-07-31
102.55,15.16,Sep-12 - Aug-17,2012-09-01,2017-08-31
82.65,12.8,Oct-12 - Sep-17,2012-10-01,2017-09-30
95.56,14.35,Nov-12 - Oct-17,2012-11-01,2017-10-31
86.76,13.31,Dec-12 - Nov-17,2012-12-01,2017-11-30
92.37,13.98,Jan-13 - Dec-17,2013-01-01,2017-12-31
93.91,14.16,Feb-13 - Jan-18,2013-02-01,2018-01-31
95.69,14.37,Mar-13 - Feb-18,2013-03-01,2018-02-28
93.3,14.09,Apr-13 - Mar-18,2013-04-01,2018-03-31
95.85,14.39,May-13 - Apr-18,2013-05-01,2018-04-30
88.63,13.53,Jun-13 - May-18,2013-06-01,2018-05-31
89.89,13.68,Jul-13 - Jun-18,2013-07-01,2018-06-30
104.79,15.41,Aug-13 - Jul-18,2013-08-01,2018-07-31
121.57,17.25,Sep-13 - Aug-18,2013-09-01,2018-08-31
95.96,14.4,Oct-13 - Sep-18,2013-10-01,2018-09-30
72.41,11.51,Nov-13 - Oct-18,2013-11-01,2018-10-31
84.48,13.03,Dec-13 - Nov-18,2013-12-01,2018-11-30
82.52,12.79,Jan-14 - Dec-18,2014-01-01,2018-12-31
85.96,13.21,Feb-14 - Jan-19,2014-02-01,2019-01-31
79.07,12.36,Mar-14 - Feb-19,2014-03-01,2019-02-28
83.32,12.89,Apr-14 - Mar-19,2014-04-01,2019-03-31
84.72,13.06,May-14 - Apr-19,2014-05-01,2019-04-30
78.94,12.34,Jun-14 - May-19,2014-06-01,2019-05-31
68.96,11.06,Jul-14 - Jun-19,2014-07-01,2019-06-30
57.2,9.47,Aug-14 - Jul-19,2014-08-01,2019-07-31
