abs_val,cagr_val,date_range,start_date,end_date
101.24,15.01,Apr-19 - Mar-24,2019-04-01,2024-03-31
104.83,15.42,May-19 - Apr-24,2019-05-01,2024-04-30
102.68,15.18,Jun-19 - May-24,2019-06-01,2024-05-31
120.0,17.08,Jul-19 - Jun-24,2019-07-01,2024-06-30
141.77,19.31,Aug-19 - Jul-24,2019-08-01,2024-07-31
144.09,19.54,Sep-19 - Aug-24,2019-09-01,2024-08-31
129.53,18.08,Oct-19 - Sep-24,2019-10-01,2024-09-30
106.48,15.61,Nov-19 - Oct-24,2019-11-01,2024-10-31
107.9,15.76,Dec-19 - Nov-24,2019-12-01,2024-11-30
103.28,15.24,Jan-20 - Dec-24,2020-01-01,2024-12-31
101.54,15.05,Feb-20 - Jan-25,2020-02-01,2025-01-31
103.9,15.31,Mar-20 - Feb-25,2020-02-29,2025-02-28
175.02,22.43,Apr-20 - Mar-25,2020-04-01,2025-03-31
152.46,20.35,May-20 - Apr-25,2020-05-01,2025-04-30
161.9,21.23,Jun-20 - May-25,2020-06-01,2025-05-31
156.84,20.76,Jul-20 - Jun-25,2020-07-01,2025-06-30
135.31,18.67,Aug-20 - Jul-25,2020-08-01,2025-07-31
129.2,18.04,Sep-20 - Aug-25,2020-09-01,2025-08-31
132.71,18.4,Oct-20 - Sep-25,2020-10-01,2025-09-30
133.02,18.43,Nov-20 - Oct-25,2020-11-01,2025-10-31
113.79,16.41,Dec-20 - Nov-25,2020-12-01,2025-11-30
98.84,14.74,Jan-21 - Dec-25,2021-01-01,2025-12-31
94.3,14.21,Feb-21 - Jan-26,2021-02-01,2026-01-31
78.66,12.31,Mar-21 - Feb-26,2021-03-01,2026-02-28
57.9,9.57,Apr-21 - Mar-26,2021-04-01,2026-03-31
66.53,10.74,May-21 - Apr-26,2021-05-01,2026-04-30
52.52,8.81,Jun-21 - May-26,2021-06-01,2026-05-31
53.45,8.94,Jul-21 - Jun-26,2021-07-01,2026-06-30
56.18,9.33,Aug-21 - Jul-26,2021-08-01,2026-07-31
46.48,7.93,Sep-21 - Aug-26,2021-09-01,2026-08-31
